symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
EXE,Energy,Expand Energy,2025-03-24,106.94,12.85,15.5,35.91,25.04,1.0,1,4,3,2.3,17.54,371.42,False,True,100.0,8.49,0.323,False,107.17,-0.21,3.34,12.85,15.0,5.0,4497280.0,13942580.0,3.0,3031200.0,9587440.0,7683140.0,0.395,100.0,3,1,19,5.4,2,
WMB,Energy,Williams Companies,2025-03-24,56.89,2.65,10.72,33.39,20.04,1.0,7,10,5,7.5,4.11,3.51,False,True,54.73,7.73,0.761,False,59.28,-4.02,-0.69,2.65,8.0,12.0,6421700.0,8436325.0,0.667,5451600.0,7000730.0,7123506.0,0.765,74.64,5,15,5,9.0,6,吃老本
HOOD,Financials,Robinhood Markets,2025-03-24,41.92,-16.33,7.43,75.47,35.51,0.667,74,17,1,42.3,99.1,0.38,False,False,48.78,25.06,0.931,False,66.91,-37.35,-5.5,-16.33,9.0,11.0,48670055.0,52297554.0,0.818,44330400.0,47467630.0,51343213.0,0.863,66.56,1,30,17,15.8,15,吃老本
WFC,Financials,Wells Fargo,2025-03-24,68.79,-9.74,-0.1,27.81,11.45,0.333,51,34,2,36.1,5.46,18.08,False,False,73.63,7.49,0.985,False,79.12,-13.05,-2.52,-9.74,7.0,12.0,16457357.0,16714716.0,0.583,13555200.0,13682460.0,16027620.0,0.846,69.13,10,28,18,18.8,20,吃老本
WRB,Financials,W. R. Berkley Corporation,2025-03-24,68.79,13.13,21.01,27.5,22.28,1.0,1,1,3,1.4,18.49,-5.45,False,True,59.51,20.65,1.063,False,73.73,-6.69,12.7,13.13,13.0,7.0,1951076.0,1835157.0,1.857,8170400.0,2380440.0,2120086.0,3.854,100.0,2,1,1,1.4,1,
MCK,Health Care,McKesson Corporation,2025-03-24,664.7,4.46,15.98,37.13,23.68,1.0,10,10,1,8.2,0.47,2.9,False,True,620.02,3.54,0.866,False,668.62,-0.59,1.04,4.46,13.0,7.0,870300.0,1004771.0,1.857,566800.0,870440.0,897680.0,0.631,96.11,1,8,21,7.8,2,吃老本
GILD,Health Care,Gilead Sciences,2025-03-24,108.18,-1.52,19.62,35.77,22.41,0.667,23,4,2,13.1,11.73,30.48,False,True,101.29,7.21,1.136,False,115.28,-6.16,4.4,-1.52,10.0,10.0,11404400.0,10037170.0,1.0,7844800.0,10788320.0,10280620.0,0.763,85.73,2,15,11,9.0,4,吃老本
CAH,Health Care,Cardinal Health,2025-03-24,134.13,5.38,15.01,25.38,17.79,1.0,8,11,3,7.9,9.39,15.88,False,True,126.19,7.2,0.664,False,134.86,-0.54,3.45,5.38,11.0,9.0,2021290.0,3042988.0,1.222,1873300.0,2235930.0,2378546.0,0.788,84.56,5,16,10,10.4,7,吃老本
AXON,Industrials,Axon Enterprise,2025-03-24,534.95,1.23,-12.44,35.31,14.85,0.667,10,63,1,24.1,48.21,21.03,False,False,587.7,9.09,1.18,False,715.99,-25.29,-4.47,1.23,10.0,10.0,853520.0,723060.0,1.0,678200.0,583130.0,719926.0,0.942,84.61,2,9,8,6.0,1,吃老本
HWM,Industrials,Howmet Aerospace,2025-03-24,129.32,-5.06,16.69,30.92,18.37,0.667,42,4,2,22.6,2.81,8.6,False,True,128.79,10.38,0.831,False,140.14,-7.73,-0.89,-5.06,8.0,12.0,2770162.0,3335066.0,0.667,1945700.0,2450360.0,2794793.0,0.696,71.15,1,27,24,16.0,14,吃老本
GEV,Industrials,GE Vernova,2025-03-24,301.88,-9.62,-9.25,21.33,5.95,0.333,65,53,3,49.0,-43.95,-232.71,False,False,345.1,15.48,0.857,False,445.95,-32.31,-9.27,-9.62,9.0,11.0,4020177.0,4688809.0,0.818,2725300.0,3321900.0,3809266.0,0.715,67.8,14,30,22,22.0,26,吃老本
PLTR,Information Technology,Palantir Technologies,2025-03-24,85.85,1.1,8.56,133.03,68.93,1.0,4,5,1,3.7,23.72,10.06,False,False,90.98,18.25,1.097,False,125.41,-31.54,-5.62,1.1,11.0,9.0,109245372.0,99586733.0,1.222,91091700.0,95020220.0,101855653.0,0.894,85.94,1,7,13,5.8,2,吃老本
APP,Information Technology,AppLovin,2025-03-24,272.38,-16.38,-18.73,113.21,47.83,0.333,65,54,2,49.1,13.29,19.64,False,False,348.3,32.61,0.897,False,525.15,-48.13,-13.26,-16.38,12.0,8.0,10610183.0,11829175.0,1.5,15471800.0,10318340.0,10854473.0,1.425,73.06,2,20,2,9.2,5,吃老本
CRWD,Information Technology,CrowdStrike,2025-03-24,89.28,-8.35,0.6,24.92,10.52,0.667,32,11,4,20.1,19.85,14.94,False,False,96.6,10.88,0.934,False,113.9,-21.62,-1.42,-8.35,8.0,12.0,21302000.0,22813266.0,0.667,13830000.0,16121600.0,18531333.0,0.746,70.76,4,25,19,15.4,14,吃老本
CTVA,Materials,Corteva,2025-03-24,60.33,-2.79,6.96,4.8,3.44,0.667,7,5,2,5.4,2.51,-64.42,False,False,61.64,5.25,0.819,False,65.27,-7.57,-1.07,-2.79,6.0,13.0,3015533.0,3682707.0,0.462,2534300.0,3223970.0,3357413.0,0.755,69.15,3,22,12,12.4,10,吃老本
MOS,Materials,Mosaic Company (The),2025-03-24,26.17,14.97,15.21,2.59,8.84,1.0,1,2,3,1.7,-21.07,-34.49,False,True,25.37,9.98,0.908,False,31.1,-15.86,-2.08,14.97,10.0,10.0,5858610.0,6451700.0,1.0,3660000.0,5997270.0,5686933.0,0.644,89.04,1,2,18,4.8,2,
STLD,Materials,Steel Dynamics,2025-03-24,121.55,-8.22,7.52,-0.83,-0.59,0.333,21,4,4,12.5,5.5,3.44,False,False,125.74,7.15,0.797,False,151.9,-19.98,1.06,-8.22,9.0,11.0,1932488.0,2423372.0,0.818,2337300.0,2257700.0,2228400.0,1.049,71.72,6,15,4,9.2,7,吃老本
VTR,Real Estate,Ventas,2025-03-24,66.07,-0.61,17.67,9.31,8.92,0.667,9,3,2,5.8,156.61,360.28,False,True,62.3,3.53,0.803,False,68.26,-3.21,2.86,-0.61,10.0,10.0,3043040.0,3787340.0,1.0,4211900.0,3842070.0,3693766.0,1.14,79.84,2,11,2,5.6,3,吃老本
MAA,Real Estate,Mid-America Apartment Communities,2025-03-24,155.3,-1.32,8.99,7.24,5.54,0.667,10,8,3,8.0,41.29,15.43,False,True,149.3,4.43,0.852,False,162.3,-4.31,2.87,-1.32,10.0,10.0,760020.0,891920.0,1.0,527500.0,709190.0,804426.0,0.656,80.27,4,9,13,7.8,6,
CSGP,Real Estate,CoStar Group,2025-03-24,79.31,4.01,9.82,5.73,6.32,1.0,3,6,4,4.1,15.63,35.5,False,True,76.95,4.79,0.967,False,97.91,-19.0,1.08,4.01,10.0,10.0,3599590.0,3720690.0,1.0,2545000.0,2710770.0,3065486.0,0.83,84.77,3,6,6,4.8,1,
ETR,Utilities,Entergy,2025-03-24,81.71,-3.32,12.23,30.74,17.6,0.667,28,8,1,16.6,4.27,0.48,False,True,80.47,4.9,0.809,False,85.55,-4.49,0.63,-3.32,11.0,9.0,4340327.0,5366400.0,1.222,3388700.0,5447420.0,5151780.0,0.658,80.75,2,20,22,13.2,11,吃老本
AEE,Utilities,Ameren,2025-03-24,96.22,-1.12,11.43,16.96,11.06,0.667,21,11,4,14.6,-1.19,-2.39,False,True,93.66,4.32,1.047,False,99.75,-3.54,0.8,-1.12,9.0,11.0,2066211.0,1973427.0,0.818,1797800.0,1966970.0,1971213.0,0.912,80.24,5,22,16,14.0,13,吃老本
WEC,Utilities,WEC Energy Group,2025-03-24,103.15,0.81,14.41,14.86,11.24,1.0,17,5,5,11.0,0.48,17.07,False,True,98.91,4.53,0.894,False,105.68,-2.4,0.69,0.81,11.0,9.0,2475372.0,2768900.0,1.222,1714400.0,2358150.0,2528240.0,0.678,84.74,4,15,21,11.8,8,吃老本
