symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,avg_vol_4w,avg_vol_13w,avg_vol_26w,vol_change_4w,vol_change_13w,vol_change_26w,pv_state_4w,pv_state_13w,pv_state_26w,pv_verdict,mom_12m_1m,weekly_vol_ann,spmo_score,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,high_52w_raw,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,rsi14,trend_state,trend_pattern,trend_signal,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,explosive_verdict,is_new_signal_3d
MCK,Health Care,McKesson Corporation,2026-02-27,984.41,18.79,13.57,43.52,29.85,1.0,902905,739532,735687,57.68,1.05,-19.88,P+V+,P+V+,P+V-,🚀 健康多頭,33.01,23.52,1.403,3,14,6,6.9,0.71,8.94,False,True,863.06,7.57,0.675,False,984.41,987.37,0.0,4.21,20.07,15.0,5.0,806000.0,1193620.0,3.0,1059700.0,677820.0,800320.0,1.324,100.0,70.01,多頭,頭頭高·底底高,多頭確認,6,1,9,4.6,2,,🚀 暴漲中,True
VRT,Industrials,Vertiv,2026-02-27,254.78,36.91,50.96,102.47,73.2,1.0,6962440,6176083,6857461,39.72,-18.08,-23.39,P+V+,P+V-,P+V-,➡️ 中性,111.43,61.54,1.811,1,4,2,2.1,4.9,25.02,False,True,192.68,15.23,0.998,False,264.74,264.86,-3.76,4.57,30.65,10.0,10.0,6956770.0,6968110.0,1.0,6967900.0,5799340.0,7451280.0,0.935,100.0,70.81,多頭,頭頭高·底底高,,1,1,16,4.0,2,,🔥 追高風險,True
GNRC,Industrials,Generac,2026-02-27,225.37,34.12,55.72,15.79,30.35,1.0,1448360,1137578,1139932,36.74,-0.41,19.57,P+V+,P+V-,P+V+,➡️ 中性,24.79,54.95,0.451,2,1,41,9.5,-9.02,-16.72,False,True,174.71,12.11,1.452,False,241.09,241.09,-6.52,-1.67,32.56,12.0,8.0,1654350.0,1139375.0,1.5,1125000.0,1358610.0,1589686.0,0.708,100.0,66.33,擴散,頭頭高·底底低,,14,1,21,10.2,11,剛爆發,,False
HWM,Industrials,Howmet Aerospace,2026-02-27,262.29,26.24,31.26,53.7,41.23,1.0,3023585,2539666,2322421,18.61,20.64,-25.55,P+V+,P+V+,P+V-,🚀 健康多頭,56.89,34.49,1.65,3,14,8,7.3,8.7,4.48,False,True,222.21,6.88,1.078,False,262.39,262.63,-0.04,1.72,25.73,13.0,7.0,3102146.0,2877685.0,1.857,3401200.0,2626050.0,2954353.0,1.151,100.0,77.11,多頭,頭頭高·底底高,多頭確認,7,1,12,5.6,4,剛爆發,🚀 暴漲中,True
LITE,Information Technology,Lumentum,2026-02-27,700.91,78.88,134.14,487.32,296.91,1.0,5853610,4654680,4388010,37.32,12.94,67.36,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,447.89,83.23,5.381,1,2,2,1.5,18.56,7.04,False,True,448.61,36.32,1.356,False,765.0,765.0,-8.38,4.96,83.75,16.0,4.0,6178025.0,4555950.0,4.0,8912200.0,4920310.0,5016466.0,1.777,100.0,73.72,多頭,頭頭高·底底高,多頭確認,2,1,3,1.8,1,,🔥 追高風險,True
GLW,Information Technology,Corning Inc.,2026-02-27,149.87,45.92,82.4,130.79,97.47,1.0,12867715,8459861,8236820,76.27,5.57,47.61,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,114.2,40.84,2.796,2,6,10,4.8,2.08,0.8,False,True,106.56,26.2,1.016,False,161.25,162.1,-7.06,7.99,46.27,14.0,6.0,12930307.0,12721666.0,2.333,14555400.0,13518110.0,13203626.0,1.102,100.0,70.68,空頭,頭頭低·底底低,多轉空預警 / 多頭確認,8,1,11,5.8,4,剛爆發,🔥 追高風險,True
KEYS,Information Technology,Keysight Technologies,2026-02-27,307.33,42.07,72.98,84.17,70.85,1.0,1796700,1355869,1230983,79.54,22.58,21.02,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,39.8,34.75,1.145,3,8,12,6.3,8.75,3.01,False,True,224.35,31.46,1.68,False,311.81,311.81,-1.44,26.19,38.96,14.0,6.0,2044942.0,1217466.0,2.333,2998000.0,2410830.0,1987946.0,1.508,100.0,88.27,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,12,1,5,6.2,6,剛爆發,🔥 追高風險,True
BALL,Materials,Ball Corporation,2026-02-27,66.47,18.04,38.03,25.92,26.98,1.0,2576580,2426176,2571767,27.64,-10.72,-1.72,P+V+,P+V-,P+V-,➡️ 中性,10.35,29.54,0.35,1,6,6,3.5,1.51,-0.17,False,True,58.25,3.9,1.366,False,67.62,68.29,-1.7,0.9,18.67,12.0,8.0,2886150.0,2112225.0,1.5,2660500.0,1933520.0,2084500.0,1.276,100.0,71.05,多頭,頭頭高·底底高,空轉多預警,5,1,5,3.4,1,,,False
NEM,Materials,Newmont,2026-02-27,129.17,15.71,50.67,84.84,59.02,1.0,10196905,9548346,10478240,5.88,-16.3,-15.88,P+V+,P+V-,P+V-,➡️ 中性,206.46,46.34,4.455,4,3,2,3.3,24.25,18.84,False,True,114.12,10.48,0.752,False,134.02,134.88,-3.62,6.44,2.42,13.0,7.0,9142146.0,12155742.0,1.857,15016600.0,9310430.0,8934726.0,1.681,95.05,61.92,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,2,11,1,5.4,2,吃老本,,False
FCX,Materials,Freeport-McMoRan,2026-02-27,67.77,13.03,67.32,58.26,49.22,1.0,19700365,18894706,18791529,-15.3,1.1,18.24,P+V-,P+V+,P+V+,⚠️ 頂部背離,76.47,46.47,1.646,6,1,3,3.9,46.66,22.84,False,True,58.6,16.18,0.797,False,69.43,69.75,-2.39,5.81,4.53,12.0,8.0,17880841.0,22429650.0,1.5,19425700.0,16115680.0,16442066.0,1.181,91.49,63.99,收斂,頭頭低·底底高,多轉空預警 / 多頭確認,3,15,6,8.4,8,吃老本,,False
IRM,Real Estate,Iron Mountain,2026-02-27,106.72,17.58,29.19,17.58,20.48,1.0,2354170,2106755,1901637,21.9,24.18,5.33,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,5.09,36.64,0.139,2,1,7,2.7,3.81,2.44,False,True,91.81,9.21,1.156,False,113.53,115.24,-6.0,-1.78,16.45,11.0,9.0,2506345.0,2168177.0,1.222,3133200.0,2243230.0,2479620.0,1.264,97.72,63.17,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,2,10,17,8.2,8,吃老本,🚀 暴漲中,True
PSA,Real Estate,Public Storage,2026-02-27,301.17,11.18,15.33,6.79,10.03,1.0,1255705,1216280,1055766,6.36,35.86,26.26,P+V+,P+V+,P+V+,⭐⭐⭐ 完美多頭,-5.42,22.08,-0.245,4,6,14,6.6,4.62,3.14,False,True,275.52,8.44,1.065,False,304.24,322.49,-1.01,0.68,10.67,12.0,8.0,1287016.0,1208737.0,1.5,1667000.0,1331870.0,1296226.0,1.286,97.81,65.79,多頭,頭頭高·底底高,空轉多預警 / 多頭確認,13,9,16,12.0,11,,🚀 暴漲中,True
VTR,Real Estate,Ventas,2026-02-27,85.11,10.93,10.01,28.77,19.62,1.0,3289195,3065427,2941509,18.69,8.8,-8.48,P+V+,P+V+,P+V-,🚀 健康多頭,15.11,18.84,0.802,5,14,2,7.1,40.89,141.94,False,True,78.86,4.42,0.902,False,86.8,87.87,-1.95,0.26,12.09,13.0,7.0,3169076.0,3512271.0,1.857,7071000.0,3199160.0,3520340.0,2.009,100.0,70.32,多頭,頭頭高·底底高,空轉多預警,4,1,3,2.6,1,,🚀 暴漲中,True
EIX,Utilities,Edison International,2026-02-27,72.98,20.01,28.15,38.5,31.29,1.0,3635850,3245972,3214644,21.23,1.97,-17.32,P+V+,P+V+,P+V-,🚀 健康多頭,28.71,27.62,1.039,2,1,1,1.5,28.62,7.28,False,True,62.08,10.09,1.034,False,73.72,75.5,-1.01,1.36,20.22,14.0,6.0,3671950.0,3551616.0,2.333,4914200.0,3870550.0,3623873.0,1.356,100.0,75.99,多頭,頭頭高·底底高,多頭確認,1,1,6,2.0,2,,🚀 暴漲中,True
NRG,Utilities,NRG Energy,2026-02-27,177.78,17.62,7.59,24.05,18.33,1.0,2298330,1965801,2100783,17.68,-12.07,-35.4,P+V+,P+V-,P+V-,➡️ 中性,47.6,54.72,0.87,4,20,5,9.0,16.38,30.73,False,True,157.6,16.01,0.999,False,188.71,189.96,-5.79,-0.12,16.78,12.0,8.0,2297050.0,2300250.0,1.5,2614100.0,2466790.0,2295113.0,1.139,100.0,64.13,空頭,頭頭低·底底低,多頭確認,4,1,11,4.2,4,,,False
CEG,Utilities,Constellation Energy,2026-02-27,328.42,17.53,-6.84,6.48,5.91,0.667,4293485,3346138,2984253,10.13,27.6,-12.71,P+V+,P-V+,P+V-,➡️ 中性,15.74,54.75,0.288,5,31,26,17.0,2.41,-2.57,False,True,312.85,19.02,1.132,False,410.41,412.7,-19.98,11.88,14.76,9.0,11.0,4587266.0,4053118.0,0.818,3439500.0,4046330.0,4287406.0,0.802,95.69,64.6,空頭,頭頭低·底底低,,27,19,23,23.0,23,剛爆發,,False
