symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
FDS,Financials,FactSet,2024-01-22,456.36,-1.34,12.19,8.3,6.87,0.667,61,67,49,60.4,,,,,,,,,,,,,,,,,,,,,,,61,35,35,,35,剛爆發,False
AJG,Financials,Arthur J. Gallagher & Co.,2024-01-22,227.52,3.62,2.33,8.27,5.63,1.0,28,72,50,45.6,,,,,,,,,,,,,,,,,,,,,,,62,35,35,,35,剛爆發,False
IVZ,Financials,Invesco,2024-01-22,14.53,-9.14,28.98,0.34,5.13,0.667,73,31,67,59.2,,,,,,,,,,,,,,,,,,,,,,,63,35,35,,35,剛爆發,False
EG,Financials,Everest Group,2024-01-22,363.53,7.4,-1.09,6.68,4.91,0.667,13,74,55,39.7,30.19,32.67,False,True,363.07,4.98,1.089,False,399.23,-8.94,1.58,8.29,16.0,4.0,354200.0,325200.0,4.0,254900.0,294410.0,332420.0,0.767,100.0,64,1,24,30.8,29,剛爆發,True
SCHW,Financials,Charles Schwab Corporation,2024-01-22,61.91,-6.92,28.36,-2.09,4.31,0.333,72,32,68,59.2,,,,,,,,,,,,,,,,,,,,,,,65,35,35,,35,剛爆發,False
CME,Financials,CME Group,2024-01-22,188.37,-1.81,1.93,7.42,3.74,0.667,63,73,53,64.0,,,,,,,,,,,,,,,,,,,,,,,66,35,35,,35,剛爆發,False
MS,Financials,Morgan Stanley,2024-01-22,81.01,-5.92,26.14,-3.02,3.54,0.333,70,36,70,59.8,,,,,,,,,,,,,,,,,,,,,,,67,35,35,,35,剛爆發,False
MSCI,Financials,MSCI Inc.,2024-01-22,532.15,-2.89,15.67,0.35,3.37,0.667,65,65,66,65.2,,,,,,,,,,,,,,,,,,,,,,,68,35,35,,35,剛爆發,False
MRSH,Financials,Marsh McLennan,2024-01-22,184.94,2.22,4.75,2.93,3.21,1.0,44,71,64,56.1,,,,,,,,,,,,,,,,,,,,,,,69,35,35,,35,剛爆發,False
ACGL,Financials,Arch Capital Group,2024-01-22,75.98,7.58,-1.79,3.43,3.16,0.667,12,76,61,41.0,47.0,21.12,False,True,75.36,5.42,0.972,False,86.2,-11.86,-1.21,8.65,14.0,6.0,1593971.0,1640100.0,2.333,1321900.0,1516820.0,1564553.0,0.845,100.0,70,1,18,32.0,30,剛爆發,True
XYZ,Financials,"Block, Inc.",2024-01-22,64.97,-16.01,62.34,-17.09,3.04,0.333,75,2,76,53.3,18.75,5.66,False,False,67.33,11.6,0.967,False,89.97,-27.79,-1.34,-18.38,7.0,13.0,9576500.0,9900584.0,0.538,11500900.0,9526110.0,9334873.0,1.232,63.44,71,33,5,42.6,34,剛爆發,True
BEN,Financials,Franklin Resources,2024-01-22,24.02,-6.41,24.19,-4.34,2.27,0.333,71,41,71,62.0,,,,,,,,,,,,,,,,,,,,,,,72,35,35,,35,剛爆發,False
TROW,Financials,T. Rowe Price,2024-01-22,97.46,2.23,26.04,-11.14,1.5,0.667,42,37,73,46.7,,,,,,,,,,,,,,,,,,,,,,,73,35,35,,35,剛爆發,False
AON,Financials,Aon plc,2024-01-22,296.13,3.74,-1.43,-5.23,-2.04,0.333,27,75,72,50.4,,,,,,,,,,,,,,,,,,,,,,,74,35,35,,35,剛爆發,False
PYPL,Financials,PayPal,2024-01-22,61.25,0.6,22.6,-16.49,-2.44,0.667,55,46,75,56.3,,,,,,,,,,,,,,,,,,,,,,,75,35,35,,35,剛爆發,False
HOOD,Financials,Robinhood Markets,2024-01-22,10.79,-15.31,21.24,-15.24,-6.14,0.333,74,49,74,66.5,,,,,,,,,,,,,,,,,,,,,,,76,35,35,,35,剛爆發,False
LLY,Health Care,Lilly (Eli),2024-01-22,628.27,9.66,14.32,39.99,25.99,1.0,5,38,1,14.1,181.53,5.92,False,True,590.59,5.54,0.902,False,636.61,-1.31,1.7,9.93,12.0,8.0,2707883.0,3002562.0,1.5,2410300.0,2476580.0,2527466.0,0.954,94.92,1,12,15,8.2,6,吃老本,True
AMGN,Health Care,Amgen,2024-01-22,288.89,8.25,20.13,34.01,24.1,1.0,7,27,2,12.0,5.9,11.27,False,True,264.01,4.2,1.207,False,289.52,-0.22,1.29,8.81,12.0,8.0,2461941.0,2039825.0,1.5,2035800.0,2106880.0,2224173.0,0.915,99.42,2,8,16,7.2,3,吃老本,True
ISRG,Health Care,Intuitive Surgical,2024-01-22,374.76,11.09,44.71,14.77,21.33,1.0,1,2,11,3.3,7.72,3.17,False,True,331.53,7.79,1.013,False,384.0,-2.41,-0.02,11.05,10.0,10.0,2003400.0,1978080.0,1.0,2144700.0,2229740.0,2221560.0,0.965,89.35,3,17,14,10.8,10,吃老本,True
VTRS,Health Care,Viatris,2024-01-22,10.73,10.16,37.79,17.46,20.72,1.0,4,7,7,5.5,6.75,5.44,False,True,9.45,8.51,1.168,False,11.24,-4.48,4.65,10.77,11.0,9.0,11153627.0,9546688.0,1.222,7106300.0,8065110.0,10909660.0,0.651,97.1,4,9,26,10.4,9,,True
REGN,Health Care,Regeneron Pharmaceuticals,2024-01-22,932.35,7.03,21.27,26.0,20.07,1.0,9,24,3,12.3,7.56,3.47,False,True,859.09,4.3,1.142,False,950.3,-1.89,0.71,7.51,13.0,7.0,602400.0,527414.0,1.857,460500.0,542190.0,535606.0,0.86,100.0,5,1,19,6.2,2,,True
VRTX,Health Care,Vertex Pharmaceuticals,2024-01-22,430.17,5.72,21.08,21.5,17.45,1.0,12,26,4,14.6,2.74,0.15,False,True,392.36,4.49,1.155,False,443.82,-3.08,-1.11,5.42,14.0,6.0,1337835.0,1158566.0,2.333,944500.0,1434100.0,1358333.0,0.695,100.0,6,1,24,7.6,5,,True
BSX,Health Care,Boston Scientific,2024-01-22,61.13,5.74,23.45,18.26,16.43,1.0,11,19,6,12.4,4.72,8.15,False,True,56.98,3.05,0.944,False,61.46,-0.54,0.31,9.12,14.0,6.0,6615392.0,7004350.0,2.333,5748400.0,7238890.0,6742593.0,0.853,100.0,7,1,20,7.2,3,剛爆發,True
MRK,Health Care,Merck & Co.,2024-01-22,111.71,10.82,18.36,15.22,14.9,1.0,2,32,10,12.6,9.51,5.41,False,True,100.83,3.69,1.371,False,111.9,-0.17,1.62,11.89,16.0,4.0,8236943.0,6009500.0,4.0,8300300.0,7351490.0,7351686.0,1.129,100.0,8,1,7,5.0,1,剛爆發,True
UHS,Health Care,Universal Health Services,2024-01-22,155.91,3.37,27.94,13.91,14.78,1.0,18,11,12,14.7,7.87,4.34,False,True,145.55,6.56,0.943,False,158.67,-1.74,-0.15,3.25,11.0,9.0,456809.0,484244.0,1.222,458300.0,501000.0,470953.0,0.973,86.73,9,20,13,14.2,14,吃老本,True
COR,Health Care,Cencora,2024-01-22,213.25,5.99,16.31,17.29,14.22,1.0,10,34,8,16.8,1.92,3.35,False,True,202.17,2.75,1.014,True,216.81,-1.64,-0.27,6.59,11.0,9.0,1221118.0,1203911.0,1.222,972800.0,1233970.0,1258486.0,0.773,89.92,10,16,23,15.0,15,吃老本,True
MCK,Health Care,McKesson Corporation,2024-01-22,480.04,4.81,8.46,20.79,13.71,1.0,15,48,5,22.9,1.33,23.89,False,True,460.55,3.31,1.139,False,489.43,-1.92,0.14,6.07,12.0,8.0,702266.0,616575.0,1.5,370800.0,620450.0,637033.0,0.582,96.13,11,10,27,13.8,13,,True
CAH,Health Care,Cardinal Health,2024-01-22,102.01,4.86,16.24,16.53,13.54,1.0,14,35,9,19.3,22.98,4.86,False,True,100.55,4.39,1.117,False,104.6,-2.48,0.21,5.22,11.0,9.0,1965527.0,1759688.0,1.222,1897500.0,1683000.0,1842280.0,1.03,91.1,12,14,8,12.0,12,,True
DVA,Health Care,DaVita,2024-01-22,107.17,2.3,39.6,6.07,13.51,1.0,23,5,17,16.4,39.89,19.82,False,True,104.09,6.72,0.868,False,116.97,-8.38,2.3,3.09,11.0,9.0,702563.0,809511.0,1.222,803800.0,839760.0,784166.0,1.025,86.29,13,21,9,15.4,16,吃老本,True
ABBV,Health Care,AbbVie,2024-01-22,151.13,7.1,19.46,11.12,12.2,1.0,8,29,14,15.5,2.8,3.64,False,True,139.25,4.24,1.186,False,154.4,-2.11,-0.22,7.16,14.0,6.0,5537378.0,4669750.0,2.333,4654300.0,5027050.0,5169006.0,0.9,100.0,14,1,18,9.6,7,剛爆發,True
WAT,Health Care,Waters Corporation,2024-01-22,316.12,-3.98,29.16,10.62,11.6,0.667,46,10,16,29.2,11.29,8.06,False,True,301.87,7.07,1.259,False,346.99,-8.9,1.17,-5.08,9.0,11.0,428466.0,340263.0,0.818,351900.0,366640.0,385633.0,0.913,81.73,15,23,17,18.6,21,吃老本,True
SYK,Health Care,Stryker Corporation,2024-01-22,304.05,3.97,19.2,10.63,11.11,1.0,17,30,15,20.5,0.92,6.8,False,True,290.65,3.39,1.04,False,310.36,-2.03,-1.17,4.41,12.0,8.0,1322966.0,1271475.0,1.5,907400.0,1485490.0,1356960.0,0.669,92.89,16,13,25,16.6,18,,True
HCA,Health Care,HCA Healthcare,2024-01-22,278.17,4.71,26.09,4.2,9.8,1.0,16,15,23,17.1,-1.59,1.21,False,True,261.04,5.24,1.028,False,297.83,-6.6,-1.51,4.5,11.0,9.0,1062081.0,1033544.0,1.222,929900.0,1257320.0,1117046.0,0.832,88.41,17,18,21,18.2,19,,False
CNC,Health Care,Centene Corporation,2024-01-22,73.77,-0.59,9.32,11.47,7.92,0.667,32,47,13,32.7,30.07,2.6,False,False,74.92,10.2,0.88,False,79.83,-7.59,-0.51,0.46,11.0,9.0,2902318.0,3296622.0,1.222,2979200.0,3203790.0,3044140.0,0.979,83.81,18,22,11,18.2,19,,True
A,Health Care,Agilent Technologies,2024-01-22,128.51,-5.78,27.67,4.3,7.63,0.667,52,12,21,33.8,3.02,4.55,False,True,127.35,5.74,0.932,False,155.44,-17.32,-0.18,-6.16,8.0,12.0,1350500.0,1449625.0,0.667,1319800.0,1280260.0,1355320.0,0.974,72.54,19,29,12,21.6,24,吃老本,True
MDT,Health Care,Medtronic,2024-01-22,79.75,5.05,25.69,-0.27,7.55,0.667,13,16,30,17.3,5.82,8.18,False,True,75.12,4.79,1.044,False,82.73,-3.6,0.06,5.0,14.0,6.0,5795692.0,5552183.0,2.333,6784400.0,5979960.0,6005186.0,1.13,100.0,20,1,6,9.6,7,剛爆發,True
CRL,Health Care,Charles River Laboratories,2024-01-22,220.28,-6.82,27.63,4.65,7.53,0.667,56,13,20,35.9,14.86,1.97,False,True,212.33,10.88,1.305,False,262.0,-15.92,3.89,-7.77,7.0,13.0,667414.0,511292.0,0.538,924500.0,525840.0,613566.0,1.507,77.81,21,27,3,19.8,23,吃老本,True
DHR,Health Care,Danaher Corporation,2024-01-22,229.58,0.72,24.14,1.29,6.86,1.0,26,18,27,23.8,,,,,,,,,,,,,,,,,,,,,,,22,30,30,,30,吃老本,False
VEEV,Health Care,Veeva Systems,2024-01-22,208.73,8.42,10.14,3.61,6.45,1.0,6,45,24,21.3,3.69,7.3,False,True,187.08,6.46,0.999,False,225.49,-7.43,0.76,9.37,12.0,8.0,944041.0,944975.0,1.5,407700.0,932880.0,945626.0,0.431,95.91,23,11,29,19.4,22,剛爆發,True
TMO,Health Care,Thermo Fisher Scientific,2024-01-22,542.84,3.12,26.96,-2.45,6.29,0.667,19,14,34,20.5,1.37,-5.17,False,True,511.38,4.16,1.217,False,603.23,-10.01,-0.8,2.95,11.0,9.0,2070454.0,1701922.0,1.222,3172300.0,1936850.0,2014146.0,1.575,91.07,24,15,2,16.0,17,剛爆發,True
ABT,Health Care,Abbott Laboratories,2024-01-22,106.32,2.25,21.22,0.39,6.07,1.0,24,25,29,25.3,,,,,,,,,,,,,,,,,,,,,,,25,30,30,,30,,False
RMD,Health Care,ResMed,2024-01-22,185.74,10.54,41.67,-14.3,5.9,0.667,3,3,51,12.6,5.45,1.68,False,True,162.99,15.59,1.512,False,236.05,-21.31,10.21,9.93,10.0,10.0,1160070.0,767310.0,1.0,2336900.0,1166460.0,1079666.0,2.164,100.0,26,1,1,11.0,11,剛爆發,True
LH,Health Care,Labcorp,2024-01-22,218.42,-1.04,13.44,5.5,5.85,0.667,33,39,18,31.8,,,,,,,,,,,,,,,,,,,,,,,27,30,30,,30,,False
ZTS,Health Care,Zoetis,2024-01-22,184.69,-2.74,23.32,1.32,5.81,0.667,40,20,26,31.2,,,,,,,,,,,,,,,,,,,,,,,28,30,30,,30,,False
ELV,Health Care,Elevance Health,2024-01-22,463.57,2.6,9.93,4.25,5.26,1.0,21,46,22,28.7,,,,,,,,,,,,,,,,,,,,,,,29,30,30,,30,,False
DXCM,Health Care,Dexcom,2024-01-22,121.96,-1.72,36.59,-7.87,4.78,0.333,36,8,45,29.4,50.03,50.64,False,True,119.9,8.4,1.01,False,139.55,-12.6,-4.19,-1.43,10.0,10.0,2482150.0,2457640.0,1.0,3851100.0,2748890.0,2724826.0,1.413,80.14,30,24,4,22.4,25,剛爆發,True
IDXX,Health Care,Idexx Laboratories,2024-01-22,524.98,-5.42,34.14,-5.03,4.67,0.333,51,9,37,35.6,6.73,8.15,False,True,520.79,10.89,0.931,False,568.3,-7.62,0.22,-5.77,10.0,10.0,426700.0,458440.0,1.0,385200.0,514590.0,484900.0,0.794,77.92,31,26,22,27.2,27,,True
MRNA,Health Care,Moderna,2024-01-22,101.81,2.37,41.58,-14.2,3.89,0.667,22,4,50,22.2,-364.44,12.16,False,True,91.17,13.95,1.41,False,198.86,-48.8,2.12,1.07,8.0,11.0,6311125.0,4474754.0,0.727,2346300.0,3575610.0,4278820.0,0.548,87.08,32,19,28,26.0,26,剛爆發,False
GILD,Health Care,Gilead Sciences,2024-01-22,73.42,-1.84,4.73,5.43,3.44,0.667,37,49,19,37.0,,,,,,,,,,,,,,,,,,,,,,,33,30,30,,30,,False
WST,Health Care,West Pharmaceutical Services,2024-01-22,358.5,2.62,12.67,-1.06,3.29,0.667,20,40,32,28.4,,,,,,,,,,,,,,,,,,,,,,,34,30,30,,30,,False
MTD,Health Care,Mettler Toledo,2024-01-22,1217.47,0.37,24.71,-6.96,2.79,0.667,28,17,42,27.5,,,,,,,,,,,,,,,,,,,,,,,35,30,30,,30,,False
COO,Health Care,Cooper Companies (The),2024-01-22,93.16,-1.53,21.43,-5.29,2.33,0.333,34,23,38,31.5,,,,,,,,,,,,,,,,,,,,,,,36,30,30,,30,剛爆發,False
IQV,Health Care,IQVIA,2024-01-22,216.09,-6.61,20.09,-4.45,1.15,0.333,54,28,36,42.6,,,,,,,,,,,,,,,,,,,,,,,37,30,30,,30,剛爆發,False
INCY,Health Care,Incyte,2024-01-22,60.64,-3.42,15.42,-3.88,1.06,0.333,43,37,35,39.6,,,,,,,,,,,,,,,,,,,,,,,38,30,30,,30,剛爆發,False
CI,Health Care,Cigna,2024-01-22,283.89,-0.54,-1.33,2.89,0.98,0.333,31,53,25,36.4,,,,,,,,,,,,,,,,,,,,,,,39,30,30,,30,剛爆發,False
CVS,Health Care,CVS Health,2024-01-22,66.26,-6.71,11.12,-0.42,0.89,0.333,55,43,31,46.6,,,,,,,,,,,,,,,,,,,,,,,40,30,30,,30,剛爆發,False
GEHC,Health Care,GE HealthCare,2024-01-22,72.83,-5.36,15.97,-5.98,-0.34,0.333,49,36,40,43.3,,,,,,,,,,,,,,,,,,,,,,,41,30,30,,30,剛爆發,False
JNJ,Health Care,Johnson & Johnson,2024-01-22,148.37,1.76,10.42,-7.18,-0.55,0.667,25,44,43,34.3,,,,,,,,,,,,,,,,,,,,,,,42,30,30,,30,剛爆發,False
HSIC,Health Care,Henry Schein,2024-01-22,74.2,-1.99,11.73,-6.87,-1.0,0.333,38,42,41,39.8,,,,,,,,,,,,,,,,,,,,,,,43,30,30,,30,剛爆發,False
DGX,Health Care,Quest Diagnostics,2024-01-22,124.36,-4.9,2.7,-1.93,-1.51,0.333,48,52,33,46.2,,,,,,,,,,,,,,,,,,,,,,,44,30,30,,30,剛爆發,False
ZBH,Health Care,Zimmer Biomet,2024-01-22,118.83,-0.01,18.16,-12.3,-1.61,0.333,30,33,46,34.1,,,,,,,,,,,,,,,,,,,,,,,45,30,30,,30,剛爆發,False
UNH,Health Care,UnitedHealth Group,2024-01-22,477.08,-4.42,-3.76,0.79,-1.65,0.333,47,55,28,45.6,,,,,,,,,,,,,,,,,,,,,,,46,30,30,,30,剛爆發,False
STE,Health Care,Steris,2024-01-22,211.26,-1.71,3.47,-5.61,-2.36,0.333,35,51,39,40.6,,,,,,,,,,,,,,,,,,,,,,,47,30,30,,30,剛爆發,False
TECH,Health Care,Bio-Techne,2024-01-22,71.68,-5.87,22.15,-13.12,-2.49,0.333,53,21,49,42.6,,,,,,,,,,,,,,,,,,,,,,,48,30,30,,30,剛爆發,False
EW,Health Care,Edwards Lifesciences,2024-01-22,73.24,-3.95,18.68,-12.54,-2.59,0.333,45,31,47,41.2,,,,,,,,,,,,,,,,,,,,,,,49,30,30,,30,剛爆發,False
BAX,Health Care,Baxter International,2024-01-22,36.99,0.34,21.58,-16.24,-2.64,0.667,29,22,53,31.7,,,,,,,,,,,,,,,,,,,,,,,50,30,30,,30,剛爆發,False
RVTY,Health Care,Revvity,2024-01-22,109.26,0.7,12.47,-12.64,-3.03,0.667,27,41,48,35.4,,,,,,,,,,,,,,,,,,,,,,,51,30,30,,30,剛爆發,False
BIIB,Health Care,Biogen,2024-01-22,244.82,-5.39,4.39,-7.7,-4.1,0.333,50,50,44,48.8,,,,,,,,,,,,,,,,,,,,,,,52,30,30,,30,剛爆發,False
PODD,Health Care,Insulet Corporation,2024-01-22,195.46,-9.92,46.49,-30.32,-6.02,0.333,57,1,57,40.2,73.76,43.41,False,False,198.65,11.11,1.097,False,335.91,-41.81,-4.4,-11.72,9.0,11.0,859844.0,784145.0,0.818,826200.0,707320.0,812080.0,1.017,72.67,53,28,10,34.4,29,剛爆發,True
ALGN,Health Care,Align Technology,2024-01-22,264.28,-3.55,38.41,-30.8,-6.68,0.333,44,6,58,35.4,-5.46,9.09,False,True,245.61,9.38,0.946,False,413.2,-36.04,-0.77,-4.0,10.0,10.0,712680.0,753150.0,1.0,894500.0,698920.0,708560.0,1.262,78.85,54,25,5,32.6,28,剛爆發,False
BMY,Health Care,Bristol Myers Squibb,2024-01-22,44.1,-2.01,-1.46,-17.3,-9.52,0.0,39,54,54,46.5,,,,,,,,,,,,,,,,,,,,,,,55,30,30,,30,剛爆發,False
BDX,Health Care,Becton Dickinson,2024-01-22,176.69,-2.94,-5.56,-14.94,-9.6,0.0,41,56,52,47.7,,,,,,,,,,,,,,,,,,,,,,,56,30,30,,30,剛爆發,False
PFE,Health Care,Pfizer,2024-01-22,23.3,-3.15,-6.15,-21.65,-13.15,0.0,42,57,56,49.3,,,,,,,,,,,,,,,,,,,,,,,57,30,30,,30,剛爆發,False
HUM,Health Care,Humana,2024-01-22,349.66,-21.1,-29.06,-20.01,-22.54,0.0,58,58,55,57.4,,,,,,,,,,,,,,,,,,,,,,,58,30,30,,30,剛爆發,False
VRT,Industrials,Vertiv,2024-01-22,53.3,11.31,46.87,106.13,67.61,1.0,1,5,1,2.2,18.35,59.38,False,True,47.16,14.44,0.916,False,55.76,-4.42,-0.39,9.26,12.0,8.0,4504725.0,4919275.0,1.5,5004700.0,5238970.0,4754286.0,1.053,93.92,1,12,10,7.2,3,吃老本,True
URI,Industrials,United Rentals,2024-01-22,616.86,10.0,58.61,42.31,38.31,1.0,2,3,2,2.3,3.22,5.02,False,True,521.13,19.47,1.142,False,644.01,-4.22,10.27,8.96,10.0,10.0,749950.0,656590.0,1.0,1423700.0,912840.0,778366.0,1.829,94.47,2,10,2,5.2,2,吃老本,True
UBER,Industrials,Uber,2024-01-22,65.52,6.42,58.91,36.1,34.38,1.0,6,2,4,4.4,9.66,47.4,False,True,60.17,6.78,1.11,False,66.04,-0.79,0.63,3.54,8.0,12.0,23646850.0,21300208.0,0.667,13099600.0,19411940.0,21014426.0,0.623,81.8,3,24,29,16.6,15,吃老本,True
AXON,Industrials,Axon Enterprise,2024-01-22,251.36,-2.7,25.2,37.63,24.44,0.667,65,24,3,40.3,34.78,78.63,False,True,243.69,6.3,0.863,False,262.95,-4.41,-2.11,-2.98,8.0,12.0,326775.0,378575.0,0.667,257000.0,314960.0,347266.0,0.74,72.47,4,31,23,18.6,21,吃老本,True
TDG,Industrials,TransDigm Group,2024-01-22,959.31,7.01,37.02,26.79,24.4,1.0,4,7,6,5.3,5.18,13.22,False,True,883.9,6.83,1.018,False,965.94,-0.69,2.4,7.39,14.0,6.0,198621.0,195133.0,2.333,244500.0,186630.0,196480.0,1.244,100.0,5,1,4,3.2,1,,True
BLDR,Industrials,Builders FirstSource,2024-01-22,169.52,1.55,59.53,18.01,24.27,1.0,30,1,20,19.3,8.19,50.24,False,True,154.57,9.8,0.966,False,178.66,-5.12,-1.73,-0.61,9.0,11.0,1223500.0,1266963.0,0.818,894100.0,1368780.0,1255766.0,0.712,78.11,6,26,25,17.8,18,吃老本,True
TT,Industrials,Trane Technologies,2024-01-22,246.04,3.12,36.64,27.56,23.72,1.0,17,8,5,11.9,4.75,4.77,False,True,232.69,4.89,0.951,False,249.46,-1.37,1.04,3.1,13.0,7.0,899238.0,945542.0,1.857,885900.0,895190.0,891626.0,0.994,96.78,7,5,12,7.2,3,,True
EFX,Industrials,Equifax,2024-01-22,241.25,-0.47,51.57,21.83,23.69,0.667,44,4,12,25.6,-0.58,3.01,False,True,228.31,4.54,1.088,False,247.6,-2.57,0.32,-1.71,11.0,9.0,768672.0,706588.0,1.222,633100.0,710510.0,732933.0,0.864,86.47,8,17,17,13.4,8,吃老本,False
IR,Industrials,Ingersoll Rand,2024-01-22,79.11,2.53,33.58,23.59,20.83,1.0,21,10,9,15.3,12.0,13.81,False,True,74.45,4.06,0.898,False,79.64,-0.66,0.53,1.86,11.0,9.0,2098627.0,2336877.0,1.222,2170200.0,2483580.0,2366226.0,0.917,85.38,9,18,14,13.6,9,吃老本,True
PCAR,Industrials,Paccar,2024-01-22,94.79,4.21,26.69,24.04,19.74,1.0,10,18,8,12.0,22.11,10.23,False,True,87.43,10.69,1.244,False,96.31,-1.59,5.71,4.06,8.0,10.0,2771125.0,2227400.0,0.8,2058100.0,2971210.0,2602960.0,0.791,88.49,10,15,20,14.0,12,,True
BR,Industrials,Broadridge Financial Solutions,2024-01-22,198.96,1.04,24.71,24.92,18.9,1.0,35,26,7,26.7,12.95,3.44,False,True,187.25,4.67,0.928,False,200.61,-0.83,1.46,1.77,7.0,12.0,426828.0,459858.0,0.583,690400.0,440230.0,434493.0,1.589,76.64,11,27,3,15.8,14,吃老本,True
GWW,Industrials,W. W. Grainger,2024-01-22,865.1,6.58,25.27,21.37,18.65,1.0,5,23,13,12.0,5.63,2.05,False,True,806.47,5.8,0.956,False,865.27,-0.02,2.23,6.25,12.0,8.0,220250.0,230400.0,1.5,189400.0,238460.0,229106.0,0.827,93.87,12,13,18,13.6,9,,True
ETN,Industrials,Eaton Corporation,2024-01-22,238.4,2.11,26.4,21.92,18.08,1.0,27,19,11,21.4,5.71,4.68,False,True,228.03,4.74,0.816,False,240.01,-0.67,0.53,2.11,11.0,9.0,1245781.0,1527322.0,1.222,1138600.0,1543310.0,1418093.0,0.803,84.08,13,22,19,17.8,18,吃老本,True
PH,Industrials,Parker Hannifin,2024-01-22,460.05,2.36,29.23,18.89,17.34,1.0,24,13,18,19.5,12.14,10.77,False,True,438.14,5.18,1.022,False,465.69,-1.21,0.26,2.02,10.0,10.0,512640.0,501820.0,1.0,444800.0,519910.0,502666.0,0.885,84.19,14,20,15,16.6,15,吃老本,True
LII,Industrials,Lennox International,2024-01-22,434.11,-0.73,24.14,22.93,17.32,0.667,47,28,10,33.9,13.99,18.88,False,True,418.67,8.05,1.136,False,447.68,-3.03,0.05,-0.81,11.0,9.0,254709.0,224177.0,1.222,678500.0,312800.0,274593.0,2.471,87.75,15,16,1,12.6,6,,True
LDOS,Industrials,Leidos,2024-01-22,108.6,3.06,23.7,19.85,16.62,1.0,18,29,15,20.7,21.82,14.57,False,True,105.22,5.24,1.099,False,110.49,-1.72,1.52,3.46,12.0,8.0,659008.0,599450.0,1.5,666900.0,517980.0,613020.0,1.088,94.42,16,11,9,12.6,6,,True
FAST,Industrials,Fastenal,2024-01-22,32.22,5.6,19.47,18.52,15.53,1.0,8,41,19,20.1,2.27,3.49,False,True,29.87,10.58,1.411,False,33.02,-2.43,-1.36,4.68,11.0,9.0,10109963.0,7166444.0,1.222,7122200.0,10959820.0,9655213.0,0.738,95.29,17,8,24,14.8,13,剛爆發,True
CAT,Industrials,Caterpillar Inc.,2024-01-22,289.89,1.74,26.1,16.1,15.01,1.0,29,20,21,24.7,,,,,,,,,,,,,,,,,,,,,,,18,32,32,,32,吃老本,False
CTAS,Industrials,Cintas,2024-01-22,146.32,-0.8,20.73,19.56,14.76,0.667,48,34,17,37.6,,,,,,,,,,,,,,,,,,,,,,,19,32,32,,32,吃老本,False
FIX,Industrials,Comfort Systems USA,2024-01-22,205.73,0.82,18.01,19.62,14.52,1.0,36,46,16,35.0,,,,,,,,,,,,,,,,,,,,,,,20,32,32,,32,吃老本,False
GE,Industrials,GE Aerospace,2024-01-22,103.15,2.79,23.43,14.84,13.98,1.0,19,30,23,23.1,,,,,,,,,,,,,,,,,,,,,,,21,32,32,,32,吃老本,False
GD,Industrials,General Dynamics,2024-01-22,252.61,2.62,11.85,20.41,13.82,1.0,20,63,14,31.7,0.68,3.93,False,True,239.08,8.1,1.113,False,255.37,-1.08,6.31,3.51,8.0,12.0,1379575.0,1239783.0,0.667,1329900.0,1521340.0,1404273.0,0.947,84.11,22,21,13,19.8,22,,True
MAS,Industrials,Masco,2024-01-22,64.41,0.4,32.43,10.89,13.65,1.0,39,11,28,28.4,9.29,23.65,False,True,62.01,6.01,0.8,False,66.72,-3.46,-1.19,-0.04,9.0,11.0,1405366.0,1755690.0,0.818,1050400.0,1458770.0,1477446.0,0.711,75.78,23,28,26,25.6,26,,True
HWM,Industrials,Howmet Aerospace,2024-01-22,55.06,2.42,28.77,10.12,12.86,1.0,23,14,30,21.7,7.23,1.59,False,True,53.13,6.98,0.862,False,56.66,-2.82,-0.56,2.55,11.0,9.0,2888045.0,3349344.0,1.222,4240100.0,3552440.0,3420026.0,1.24,84.73,24,19,5,18.2,20,,True
WM,Industrials,Waste Management,2024-01-22,179.01,3.75,15.61,15.02,12.35,1.0,14,54,22,27.6,0.94,-2.36,False,True,170.13,4.03,0.91,False,179.57,-0.32,0.74,4.53,15.0,5.0,1358126.0,1491900.0,3.0,1231000.0,1464950.0,1419946.0,0.867,100.0,25,1,16,13.6,9,剛爆發,True
RSG,Industrials,Republic Services,2024-01-22,166.63,3.87,17.71,13.85,12.32,1.0,13,47,24,25.4,7.63,6.93,False,True,158.71,4.7,0.888,False,166.7,-0.04,1.55,4.94,14.0,6.0,984178.0,1108450.0,2.333,1298200.0,1211800.0,1057960.0,1.227,100.0,26,1,6,12.0,5,剛爆發,True
WAB,Industrials,Wabtec,2024-01-22,128.38,2.43,25.17,9.94,11.87,1.0,22,25,31,24.7,,,,,,,,,,,,,,,,,,,,,,,27,32,32,,32,,False
