symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
NWS,Communication Services,News Corp (Class B),2023-12-25,25.28,11.1,23.24,31.03,24.1,1.0,2,2,1,1.8,71.43,100.0,False,True,22.54,7.07,1.088,False,25.55,-1.08,3.67,11.63,13.0,6.0,888038.0,815933.0,2.167,859600.0,781910.0,912940.0,0.942,100.0,1,1,3,1.4,1,,True
NWSA,Communication Services,News Corp (Class A),2023-12-25,24.09,10.84,22.38,26.5,21.55,1.0,4,3,2,3.3,71.43,100.0,False,True,21.58,7.15,0.994,False,24.35,-1.05,3.59,11.39,13.0,7.0,2268084.0,2280814.0,1.857,2162500.0,2164610.0,2292180.0,0.943,100.0,2,1,2,1.6,2,,True
META,Communication Services,Meta Platforms,2023-12-25,350.88,8.97,17.9,23.34,18.39,1.0,5,5,3,4.6,21.96,2.51,False,True,325.42,8.74,0.994,False,358.75,-2.19,-0.04,8.2,11.0,9.0,16684218.0,16788833.0,1.222,14987100.0,16182490.0,17077393.0,0.878,90.63,3,9,5,5.8,5,吃老本,True
NFLX,Communication Services,Netflix,2023-12-25,48.69,4.54,28.94,10.53,13.64,1.0,10,1,7,6.7,6.74,15.36,False,True,45.42,6.88,1.087,False,50.09,-2.8,-0.96,2.72,12.0,8.0,41542583.0,38214875.0,1.5,27406000.0,37170200.0,39905066.0,0.687,92.77,4,8,14,7.6,6,,True
TMUS,Communication Services,T-Mobile US,2023-12-25,153.99,5.31,14.98,15.93,13.04,1.0,9,8,6,8.1,5.69,18.14,False,True,143.66,4.49,0.703,False,154.82,-0.53,3.49,6.57,15.0,5.0,4019406.0,5717640.0,3.0,3867900.0,4115190.0,4407813.0,0.878,100.0,5,1,5,3.4,3,,True
GOOGL,Communication Services,Alphabet Inc. (Class A),2023-12-25,138.46,5.94,6.75,16.7,11.52,1.0,7,15,4,8.8,7.05,7.29,False,True,132.42,8.29,1.236,False,141.43,-2.1,-0.52,5.4,10.0,10.0,34274660.0,27724900.0,1.0,18733000.0,28289720.0,29610353.0,0.633,89.67,6,11,16,10.0,8,,True
GOOG,Communication Services,Alphabet Inc. (Class C),2023-12-25,139.7,5.71,6.89,16.5,11.4,1.0,8,14,5,9.2,7.05,7.29,False,True,133.79,8.08,1.265,False,142.69,-2.09,-0.61,5.23,10.0,10.0,26931620.0,21282970.0,1.0,14881000.0,23060910.0,23983046.0,0.62,90.04,7,10,18,10.4,10,,True
ECHO,Communication Services,EchoStar,2023-12-25,16.57,47.16,-1.07,-4.44,9.3,0.333,1,18,16,9.1,514.94,-35.67,False,True,12.43,26.96,2.569,False,24.8,-33.19,17.85,58.26,14.0,5.0,2386971.0,929080.0,2.8,17427700.0,2729080.0,2140620.0,8.141,100.0,8,1,1,3.8,4,剛爆發,True
TTWO,Communication Services,Take-Two Interactive,2023-12-25,160.95,1.97,14.64,9.37,8.84,1.0,13,9,8,10.8,37.58,-13.66,False,True,151.08,3.97,0.682,False,164.85,-2.37,0.35,1.74,9.0,11.0,2101033.0,3080327.0,0.818,916600.0,2628480.0,2706746.0,0.339,75.39,9,20,21,15.8,18,吃老本,True
T,Communication Services,AT&T,2023-12-25,14.6,0.12,13.85,9.13,8.06,1.0,16,10,9,12.8,3.09,4.56,False,True,14.0,3.14,0.871,False,17.81,-18.01,1.76,1.27,12.0,8.0,37850425.0,43466950.0,1.5,33285400.0,34102770.0,38448226.0,0.866,89.2,10,12,7,10.2,9,,True
LYV,Communication Services,Live Nation Entertainment,2023-12-25,93.6,11.1,12.72,2.73,7.32,1.0,2,12,14,7.4,90.53,38.44,False,True,86.26,5.23,0.834,False,101.74,-8.0,2.41,11.14,14.0,6.0,2129357.0,2554250.0,2.333,1612700.0,2189480.0,2427840.0,0.664,100.0,11,1,15,7.8,7,剛爆發,True
VZ,Communication Services,Verizon,2023-12-25,31.49,-2.28,18.81,5.39,6.83,0.667,21,4,13,14.3,3.55,3.77,False,True,30.42,1.84,0.824,False,33.33,-5.54,0.72,-1.64,10.0,10.0,18956330.0,23006690.0,1.0,16222700.0,19642710.0,21220900.0,0.764,78.72,12,18,11,14.2,13,吃老本,True
EA,Communication Services,Electronic Arts,2023-12-25,135.2,-0.69,13.79,5.8,6.17,0.667,17,11,11,14.0,64.33,-0.54,False,True,132.01,3.88,0.83,False,141.78,-4.64,-0.78,-0.87,9.0,11.0,1631677.0,1966563.0,0.818,1087700.0,1675740.0,1744073.0,0.624,75.96,13,19,17,16.2,20,吃老本,True
CMCSA,Communication Services,Comcast,2023-12-25,37.06,3.89,-0.46,6.97,4.34,0.667,12,17,10,13.1,13.67,15.51,False,True,35.99,3.48,0.804,False,39.85,-7.0,-0.39,4.68,11.0,8.0,19204273.0,23882314.0,1.375,14613205.0,19474030.0,20526576.0,0.712,87.35,14,13,13,13.4,12,,True
DIS,Communication Services,Walt Disney Company (The),2023-12-25,87.83,-2.16,11.76,1.46,3.13,0.667,19,13,15,16.4,15.11,6.77,False,True,86.76,4.81,0.901,False,114.58,-23.35,-1.88,-2.27,8.0,12.0,10394775.0,11535366.0,0.667,9211000.0,10785780.0,10933193.0,0.842,73.65,15,21,8,16.0,19,吃老本,True
OMC,Communication Services,Omnicom Group,2023-12-25,79.26,6.62,17.11,-7.49,2.19,0.667,6,6,19,8.6,0.51,-0.06,False,True,72.74,3.61,1.353,False,89.35,-11.29,0.09,8.18,11.0,9.0,1503400.0,1111411.0,1.222,763300.0,1294150.0,1410520.0,0.541,96.95,16,6,20,12.8,11,剛爆發,True
CHTR,Communication Services,Charter Communications,2023-12-25,388.68,-3.28,-11.63,5.8,-0.83,0.333,22,23,11,20.1,1.71,-1.79,False,False,398.67,6.34,0.67,False,458.3,-15.19,1.35,-2.86,11.0,9.0,876718.0,1308722.0,1.222,746000.0,816040.0,903973.0,0.825,78.88,17,17,9,15.4,16,,True
PSKY,Communication Services,Paramount Skydance Corporation,2023-12-25,14.16,-5.97,15.02,-6.39,-0.94,0.333,23,7,17,17.0,-16.36,-15.38,False,True,13.11,12.47,1.275,False,24.29,-41.69,-1.86,3.25,8.0,12.0,23652737.0,18545608.0,0.667,12177900.0,19324720.0,22378106.0,0.544,83.53,18,14,19,16.6,21,,False
WBD,Communication Services,Warner Bros. Discovery,2023-12-25,11.38,0.44,4.79,-9.25,-3.32,0.667,15,16,20,16.3,-99.62,-25.31,False,True,10.86,15.03,0.895,False,16.34,-30.35,-0.96,8.9,9.0,11.0,23004422.0,25713345.0,0.818,20267500.0,25935880.0,25665073.0,0.79,82.89,19,15,10,15.6,17,,False
TTD,Communication Services,Trade Desk (The),2023-12-25,71.96,0.5,-7.92,-6.81,-5.26,0.333,14,22,18,17.2,13.63,8.51,False,True,71.57,8.98,0.807,False,91.85,-21.65,-5.79,2.13,11.0,9.0,3733281.0,4627233.0,1.222,3768600.0,3954670.0,4075926.0,0.925,81.42,20,16,4,15.2,15,,True
FOXA,Communication Services,Fox Corporation (Class A),2023-12-25,28.8,-1.75,-4.9,-12.04,-7.68,0.0,18,21,21,19.5,,,,,,,,,,,,,,,,,,,,,,,21,22,22,,22,,False
FOX,Communication Services,Fox Corporation (Class B),2023-12-25,26.77,-2.16,-4.26,-12.55,-7.88,0.0,19,20,22,19.9,,,,,,,,,,,,,,,,,,,,,,,22,22,22,,22,,False
TKO,Communication Services,TKO Group Holdings,2023-12-25,79.93,4.27,-2.95,-21.91,-10.63,0.333,11,19,23,15.8,44.78,,False,True,77.29,9.22,1.084,False,111.39,-28.24,3.24,5.5,12.0,8.0,1274291.0,1175800.0,1.5,927800.0,1228130.0,1238140.0,0.749,96.06,23,7,12,14.4,14,剛爆發,False
CVNA,Consumer Discretionary,Carvana,2023-12-25,10.59,50.4,26.11,104.24,71.25,1.0,1,11,1,4.0,15.39,8.36,False,True,7.54,23.64,1.32,False,12.52,-15.42,-9.05,69.03,12.0,8.0,67257875.0,50940437.0,1.5,29720500.0,58581050.0,61751366.0,0.481,100.0,1,1,25,5.8,3,,True
WSM,Consumer Discretionary,"Williams-Sonoma, Inc.",2023-12-25,96.76,3.03,30.58,63.27,40.04,1.0,35,8,2,20.3,9.71,14.6,False,True,84.89,4.03,1.23,False,100.35,-3.58,-1.46,7.59,9.0,11.0,1835622.0,1492072.0,0.818,976000.0,1289780.0,1586200.0,0.615,87.78,2,23,16,13.2,16,吃老本,True
EXPE,Consumer Discretionary,Expedia Group,2023-12-25,149.93,8.96,47.27,38.76,33.44,1.0,16,1,3,8.9,8.23,22.22,False,True,126.56,7.9,0.887,False,153.93,-2.6,-1.77,11.46,14.0,6.0,2035542.0,2294233.0,2.333,1307400.0,2208460.0,2139273.0,0.611,100.0,3,1,17,5.0,2,,True
PHM,Consumer Discretionary,PulteGroup,2023-12-25,101.28,13.63,39.66,33.41,30.03,1.0,8,4,5,6.2,2.9,18.01,False,True,86.36,4.4,0.986,False,102.95,-1.62,0.77,16.97,10.0,8.0,2210970.0,2241962.0,1.25,1227800.0,2027900.0,2207486.0,0.556,96.5,4,20,22,14.0,17,吃老本,True
LULU,Consumer Discretionary,Lululemon Athletica,2023-12-25,511.29,9.58,32.59,35.08,28.08,1.0,13,7,4,9.4,10.82,5.5,False,True,445.3,6.44,1.211,False,516.39,-0.99,0.05,14.43,14.0,6.0,2060692.0,1701666.0,2.333,918300.0,1153260.0,1836106.0,0.5,100.0,5,1,24,7.2,6,,True
DHI,Consumer Discretionary,D. R. Horton,2023-12-25,148.09,16.14,41.75,25.44,27.19,1.0,5,2,9,4.9,13.2,37.98,False,True,124.53,5.11,0.811,False,150.69,-1.72,1.1,19.04,14.0,5.0,2807457.0,3461100.0,2.8,1479600.0,2473170.0,2942293.0,0.503,100.0,6,1,23,7.4,9,,True
RCL,Consumer Discretionary,Royal Caribbean Group,2023-12-25,125.93,16.94,40.54,24.82,26.78,1.0,4,3,11,5.1,13.44,14.85,False,True,102.62,8.14,1.379,False,127.37,-1.13,1.86,20.5,15.0,5.0,2834673.0,2056120.0,3.0,2006300.0,2385640.0,2490800.0,0.805,100.0,7,1,7,4.6,1,剛爆發,True
BKNG,Consumer Discretionary,Booking Holdings,2023-12-25,138.94,12.27,15.02,31.36,22.5,1.0,10,25,6,13.7,6.49,29.01,False,True,123.21,4.13,1.258,False,140.25,-0.93,0.79,13.49,15.0,5.0,6836833.0,5436000.0,3.0,4112500.0,6956000.0,6827333.0,0.602,100.0,8,1,18,7.2,6,剛爆發,True
LEN,Consumer Discretionary,Lennar,2023-12-25,137.88,13.27,33.24,19.69,21.47,1.0,9,6,16,9.5,12.4,10.71,False,True,118.59,8.1,0.814,False,144.32,-4.47,0.76,16.51,13.0,7.0,2207250.0,2710710.0,1.857,1484834.0,2413150.0,2536111.0,0.585,100.0,9,1,20,8.0,12,剛爆發,True
DASH,Consumer Discretionary,DoorDash,2023-12-25,98.89,2.39,24.44,29.4,21.41,1.0,39,14,7,25.1,96.55,74.57,False,True,91.52,5.36,0.684,False,103.98,-4.9,-1.66,5.22,10.0,10.0,4345460.0,6350990.0,1.0,2525700.0,5892130.0,5814620.0,0.434,79.44,10,26,26,19.6,24,吃老本,True
DECK,Consumer Discretionary,Deckers Brands,2023-12-25,111.4,-2.43,30.02,26.68,20.24,0.667,44,9,8,26.3,53.7,8.22,False,True,106.18,8.17,1.145,False,120.57,-7.6,-5.07,0.67,11.0,9.0,2236090.0,1952666.0,1.222,1248600.0,1952220.0,2103040.0,0.594,86.75,11,25,19,18.2,21,吃老本,True
HLT,Consumer Discretionary,Hilton Worldwide,2023-12-25,181.0,6.59,21.36,25.34,19.66,1.0,23,20,10,19.5,0.35,3.21,False,True,165.2,4.24,1.091,False,182.41,-0.77,0.31,8.7,14.0,6.0,1658921.0,1521083.0,2.333,1726500.0,1464030.0,1643946.0,1.05,100.0,12,1,4,6.0,4,剛爆發,True
GRMN,Consumer Discretionary,Garmin,2023-12-25,123.31,4.56,22.89,24.82,19.28,1.0,28,15,11,20.7,9.89,2.05,False,True,113.19,3.34,1.302,False,124.05,-0.6,0.88,5.76,14.0,5.0,854178.0,656000.0,2.8,622300.0,820020.0,799626.0,0.778,100.0,13,1,11,7.8,11,剛爆發,True
ROST,Consumer Discretionary,Ross Stores,2023-12-25,134.98,5.0,22.83,24.07,18.99,1.0,27,16,13,20.9,8.87,13.46,False,True,124.01,4.54,0.631,False,135.79,-0.6,1.85,6.41,15.0,5.0,1917726.0,3037080.0,3.0,2011600.0,2194220.0,2255446.0,0.892,100.0,14,1,6,7.2,6,剛爆發,True
RL,Consumer Discretionary,Ralph Lauren Corporation,2023-12-25,139.34,8.47,24.86,18.33,17.49,1.0,17,12,17,15.5,8.6,9.74,False,True,121.77,5.24,0.906,False,142.31,-2.09,-2.01,12.03,13.0,7.0,762500.0,841671.0,1.857,771900.0,846340.0,802680.0,0.962,100.0,15,1,5,7.4,9,剛爆發,True
MAR,Consumer Discretionary,Marriott International,2023-12-25,220.27,7.76,15.02,23.39,17.39,1.0,20,25,14,20.3,0.34,3.97,False,True,199.66,4.63,1.079,False,221.36,-0.49,1.65,11.25,16.0,4.0,1594275.0,1477550.0,4.0,2008700.0,1632250.0,1633093.0,1.23,100.0,16,1,1,7.0,5,剛爆發,True
DPZ,Consumer Discretionary,Domino's,2023-12-25,395.98,4.1,9.16,23.07,14.85,1.0,30,31,15,27.3,26.85,0.54,False,True,364.25,4.49,0.896,False,398.22,-0.56,0.84,5.24,13.0,7.0,538323.0,600585.0,1.857,361100.0,474350.0,515353.0,0.701,97.02,17,19,14,17.2,20,,True
AMZN,Consumer Discretionary,Amazon,2023-12-25,151.94,3.34,19.52,16.55,13.99,1.0,34,21,18,26.9,,,,,,,,,,,,,,,,,,,,,,,18,27,27,,27,吃老本,False
HD,Consumer Discretionary,Home Depot (The),2023-12-25,325.4,8.43,15.46,13.03,12.48,1.0,18,24,19,20.0,,,,,,,,,,,,,,,,,,,,,,,19,27,27,,27,吃老本,False
CCL,Consumer Discretionary,Carnival Corporation,2023-12-25,18.34,17.64,35.13,-1.54,12.42,0.667,3,5,33,9.6,44.27,16.06,False,True,14.82,9.02,1.126,False,19.53,-6.08,-3.39,23.11,12.0,8.0,34694175.0,30801275.0,1.5,25436700.0,32069640.0,32625540.0,0.78,100.0,20,1,10,10.4,13,剛爆發,True
NVR,Consumer Discretionary,"NVR, Inc.",2023-12-25,7000.45,10.76,17.39,10.23,12.15,1.0,12,22,21,16.8,8.35,14.82,False,True,6220.77,4.42,0.752,False,7075.0,-1.05,0.87,13.73,14.0,6.0,20592.0,27383.0,2.333,14400.0,22330.0,22760.0,0.633,100.0,21,1,15,11.8,14,剛爆發,True
CMG,Consumer Discretionary,Chipotle Mexican Grill,2023-12-25,45.74,2.38,24.85,6.92,10.26,1.0,40,13,22,28.3,6.86,2.98,False,True,42.91,4.1,0.989,False,46.97,-2.62,-0.87,3.85,11.0,9.0,8473181.0,8567222.0,1.222,9245000.0,8000000.0,8697000.0,1.063,87.6,22,24,3,19.0,22,,True
ULTA,Consumer Discretionary,Ulta Beauty,2023-12-25,489.99,3.8,22.67,4.12,8.68,1.0,32,17,24,25.9,,,,,,,,,,,,,,,,,,,,,,,23,27,27,,27,,False
MGM,Consumer Discretionary,MGM Resorts,2023-12-25,44.68,9.4,21.55,1.73,8.6,1.0,14,19,26,17.9,29.92,13.94,False,True,39.94,5.69,0.904,False,51.35,-12.99,0.43,13.29,13.0,7.0,4467030.0,4943300.0,1.857,2634300.0,4103730.0,4665606.0,0.565,100.0,24,1,21,14.2,18,剛爆發,True
TJX,Consumer Discretionary,TJX Companies,2023-12-25,90.84,5.36,5.94,11.47,8.56,1.0,25,35,20,27.0,,,,,,,,,,,,,,,,,,,,,,,25,27,27,,27,,False
NCLH,Consumer Discretionary,Norwegian Cruise Line Holdings,2023-12-25,20.04,22.05,21.6,-7.95,6.94,0.667,2,18,40,14.4,11.15,13.23,False,True,16.1,7.05,1.348,False,22.75,-11.91,-4.34,31.24,13.0,6.0,17057700.0,12649633.0,2.167,10910500.0,12030040.0,13853386.0,0.788,100.0,26,1,9,12.6,15,剛爆發,True
TPR,Consumer Discretionary,"Tapestry, Inc.",2023-12-25,34.98,13.79,29.43,-12.12,4.75,0.667,7,10,41,14.7,3.04,-1.7,False,True,29.72,6.45,0.911,False,43.54,-19.67,-1.97,17.49,11.0,9.0,3715281.0,4077700.0,1.222,4316500.0,3927440.0,4023913.0,1.073,93.99,27,22,2,20.0,25,,True
DRI,Consumer Discretionary,Darden Restaurants,2023-12-25,150.42,2.75,15.79,0.06,4.66,1.0,37,23,28,31.0,,,,,,,,,,,,,,,,,,,,,,,28,27,27,,27,,False
BBY,Consumer Discretionary,Best Buy,2023-12-25,69.21,7.96,14.1,-2.03,4.5,0.667,19,27,35,24.6,,,,,,,,,,,,,,,,,,,,,,,29,27,27,,27,,False
MCD,Consumer Discretionary,McDonald's,2023-12-25,279.43,3.69,13.23,0.5,4.48,1.0,33,29,27,30.6,,,,,,,,,,,,,,,,,,,,,,,30,27,27,,27,,False
LOW,Consumer Discretionary,Lowe's,2023-12-25,210.83,9.14,7.71,-0.35,4.04,0.667,15,33,29,23.2,0.94,1.79,False,True,192.74,2.71,1.444,True,223.4,-5.63,-0.45,11.93,11.0,9.0,3969518.0,2748688.0,1.222,2631400.0,3183150.0,3586053.0,0.734,100.0,31,1,12,15.2,19,剛爆發,True
ABNB,Consumer Discretionary,Airbnb,2023-12-25,136.14,0.83,-0.78,6.23,3.13,0.667,42,43,23,38.5,,,,,,,,,,,,,,,,,,,,,,,32,27,27,,27,,False
NKE,Consumer Discretionary,"Nike, Inc.",2023-12-25,102.68,-4.33,13.93,-0.97,1.92,0.333,47,28,31,38.1,,,,,,,,,,,,,,,,,,,,,,,33,27,27,,27,剛爆發,False
GM,Consumer Discretionary,General Motors,2023-12-25,35.03,11.0,9.26,-6.33,1.9,0.667,11,30,39,22.3,24.06,3.98,False,True,30.16,3.48,1.08,False,42.09,-16.79,-0.91,13.67,11.0,9.0,21688890.0,20078133.0,1.222,14127700.0,15992970.0,19361106.0,0.73,95.08,34,21,13,24.6,26,剛爆發,True
AZO,Consumer Discretionary,AutoZone,2023-12-25,2585.61,-2.13,1.8,3.7,1.77,0.667,43,39,25,38.2,,,,,,,,,,,,,,,,,,,,,,,35,27,27,,27,剛爆發,False
TSCO,Consumer Discretionary,Tractor Supply,2023-12-25,41.08,2.36,6.45,-1.76,1.32,0.667,41,34,34,37.5,,,,,,,,,,,,,,,,,,,,,,,36,27,27,,27,剛爆發,False
EBAY,Consumer Discretionary,eBay Inc.,2023-12-25,41.89,4.53,-0.45,-1.24,0.4,0.333,29,41,32,33.2,,,,,,,,,,,,,,,,,,,,,,,37,27,27,,27,剛爆發,False
ORLY,Consumer Discretionary,O’Reilly Automotive,2023-12-25,63.34,-3.1,4.54,-0.55,0.08,0.333,45,38,30,39.9,,,,,,,,,,,,,,,,,,,,,,,38,27,27,,27,剛爆發,False
SBUX,Consumer Discretionary,Starbucks,2023-12-25,90.04,-3.22,5.77,-2.03,-0.37,0.333,46,36,35,40.8,,,,,,,,,,,,,,,,,,,,,,,39,27,27,,27,剛爆發,False
YUM,Consumer Discretionary,Yum! Brands,2023-12-25,124.49,2.62,5.07,-4.8,-0.48,0.667,38,37,37,37.5,,,,,,,,,,,,,,,,,,,,,,,40,27,27,,27,剛爆發,False
TSLA,Consumer Discretionary,"Tesla, Inc.",2023-12-25,248.48,4.04,-0.7,-5.08,-1.7,0.333,31,42,38,35.7,,,,,,,,,,,,,,,,,,,,,,,41,27,27,,27,剛爆發,False
LVS,Consumer Discretionary,Las Vegas Sands,2023-12-25,46.83,5.15,7.79,-14.51,-4.02,0.667,26,32,44,31.4,,,,,,,,,,,,,,,,,,,,,,,42,27,27,,27,剛爆發,False
F,Consumer Discretionary,Ford Motor Company,2023-12-25,10.36,15.22,-0.32,-17.28,-4.92,0.333,6,40,46,24.2,-14.46,33.71,False,True,9.24,5.83,1.106,False,12.77,-18.84,-1.22,18.81,13.0,7.0,52575461.0,47542757.0,1.857,40964700.0,46345400.0,51411106.0,0.797,100.0,43,1,8,19.2,23,剛爆發,False
WYNN,Consumer Discretionary,Wynn Resorts,2023-12-25,88.83,7.0,-1.12,-13.25,-5.15,0.333,21,44,43,32.3,,,,,,,,,,,,,,,,,,,,,,,44,27,27,,27,剛爆發,False
APTV,Consumer Discretionary,Aptiv,2023-12-25,89.72,6.8,-9.0,-12.12,-6.61,0.333,22,46,41,33.0,,,,,,,,,,,,,,,,,,,,,,,45,27,27,,27,剛爆發,False
GPC,Consumer Discretionary,Genuine Parts Company,2023-12-25,127.78,2.82,-3.39,-17.05,-8.67,0.333,36,45,45,40.5,,,,,,,,,,,,,,,,,,,,,,,46,27,27,,27,剛爆發,False
HAS,Consumer Discretionary,Hasbro,2023-12-25,46.15,5.37,-21.58,-19.02,-13.56,0.333,24,47,47,35.5,,,,,,,,,,,,,,,,,,,,,,,47,27,27,,27,剛爆發,False
COST,Consumer Staples,Costco,2023-12-25,649.97,13.22,19.71,25.86,21.16,1.0,2,4,1,2.4,4.83,1.76,False,True,577.69,6.44,1.032,False,658.34,-1.27,1.49,13.89,14.0,6.0,2753271.0,2667616.0,2.333,1947500.0,3288630.0,3011880.0,0.647,100.0,1,1,14,3.6,1,,True
TGT,Consumer Staples,Target Corporation,2023-12-25,129.91,5.67,30.14,10.03,13.97,1.0,6,2,3,4.2,41.91,26.85,False,True,114.17,4.87,0.833,False,160.55,-19.08,2.19,6.43,12.0,7.0,3449725.0,4143042.0,1.714,2517400.0,3225500.0,3348513.0,0.752,95.02,2,13,7,7.4,6,吃老本,True
DLTR,Consumer Staples,Dollar Tree,2023-12-25,142.05,12.6,33.44,-1.01,11.01,0.667,3,1,15,4.8,-3.77,4.78,False,True,121.2,10.23,1.296,False,161.1,-11.82,5.75,14.94,13.0,7.0,2384153.0,1839471.0,1.857,1252000.0,2401680.0,2220160.0,0.564,100.0,3,1,18,5.2,4,,False
TSN,Consumer Staples,Tyson Foods,2023-12-25,49.39,11.51,7.58,7.36,8.46,1.0,4,11,5,6.3,47.13,-42.99,False,True,44.54,5.99,0.772,False,59.17,-16.53,4.05,14.75,14.0,6.0,2581450.0,3344483.0,2.333,2000800.0,2531300.0,2690573.0,0.744,100.0,4,1,8,3.6,1,,True
KHC,Consumer Staples,Kraft Heinz,2023-12-25,32.16,4.11,11.2,6.64,7.15,1.0,9,7,7,8.0,9.55,4.56,False,True,29.78,3.98,0.783,False,35.6,-9.68,2.84,5.33,15.0,5.0,7279560.0,9295860.0,3.0,5537900.0,6802130.0,7534140.0,0.735,100.0,5,1,9,4.2,3,,True
CASY,Consumer Staples,Casey's,2023-12-25,271.38,-0.57,1.35,13.03,6.71,0.667,24,22,2,19.0,12.84,34.6,False,True,270.78,3.03,0.941,False,283.12,-4.14,0.27,-0.24,9.0,11.0,274922.0,292045.0,0.818,226100.0,211470.0,309253.0,0.731,78.71,6,22,10,13.2,12,吃老本,True
CL,Consumer Staples,Colgate-Palmolive,2023-12-25,74.79,1.28,12.83,4.81,5.93,1.0,18,5,8,12.1,7.3,3.28,False,True,71.69,5.46,0.847,False,76.04,-1.64,2.31,1.19,14.0,6.0,4125592.0,4872950.0,2.333,2463300.0,4406670.0,4571686.0,0.539,100.0,7,1,21,7.4,6,剛爆發,True
KDP,Consumer Staples,Keurig Dr Pepper,2023-12-25,30.75,3.57,5.54,7.28,5.92,1.0,11,13,6,10.6,2.61,4.88,False,True,29.12,4.77,0.636,False,33.11,-7.12,2.46,5.54,13.0,7.0,5703423.0,8961400.0,1.857,4988400.0,6442960.0,7058133.0,0.707,93.3,8,15,11,11.4,9,吃老本,True
MNST,Consumer Staples,Monster Beverage,2023-12-25,57.61,4.33,8.8,0.3,3.43,1.0,7,9,11,8.4,8.12,-0.95,False,True,54.36,6.1,0.721,False,60.47,-4.73,4.03,4.46,13.0,6.0,4376353.0,6070100.0,2.167,4061400.0,4588250.0,4729900.0,0.859,99.4,9,9,1,7.4,6,,True
SYY,Consumer Staples,Sysco,2023-12-25,67.81,0.45,11.58,-0.0,3.01,0.667,22,6,12,15.2,3.08,0.84,False,True,65.19,2.43,0.749,False,74.82,-9.36,-0.54,1.33,10.0,9.0,2698190.0,3603033.0,1.111,1912300.0,2745140.0,3248000.0,0.589,80.35,10,21,16,15.6,16,吃老本,True
MDLZ,Consumer Staples,Mondelez International,2023-12-25,67.21,2.88,4.98,0.5,2.22,1.0,12,14,10,12.2,4.72,10.09,False,True,64.23,5.38,0.846,False,71.68,-6.23,3.4,2.53,13.0,6.0,5233592.0,6183816.0,2.167,4658600.0,6117080.0,6176320.0,0.754,100.0,11,1,6,6.0,5,剛爆發,True
