ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
2360,致茂,Semiconductor Equipment & Materials,2026-09-07,34.13,-0.33,❄️ Weak,33.66,-0.01,8,-0.32,
8046,南電,PCB / HDI / IC Substrate,2026-09-07,49.75,0.29,🚀 Confirmed,71.39,0.62,10,-0.33,
3665,貿聯-KY,EV / Auto Electronics,2026-09-07,19.24,-0.92,❄️ Weak,13.29,-0.56,4,-0.36,
2303,聯電,AI / HPC Semiconductor,2026-09-07,52.2,0.39,🚀 Confirmed,80.32,0.81,9,-0.42,
2603,長榮,Shipping / Logistics,2026-09-07,20.29,-0.88,💰 Capital Leading,14.72,-0.37,4,-0.51,🎯 EARLY
2383,台光電,PCB / HDI / IC Substrate,2026-09-07,49.75,0.29,🚀 Confirmed,79.89,0.86,10,-0.57,
2345,智邦,Cloud / Data Center / Cybersecurity,2026-09-07,26.92,-0.62,❄️ Weak,27.55,0.02,8,-0.64,
3037,欣興,Advanced Packaging,2026-09-07,42.81,0.01,🚀 Confirmed,64.03,0.65,8,-0.64,
7750,新代,Robotics / Automation,2026-09-07,35.12,-0.29,❄️ Weak,49.38,0.44,4,-0.73,
1504,東元,Smart Grid / Transformer,2026-09-07,11.66,-1.22,💰 Capital Leading,4.43,-0.46,4,-0.76,🎯 EARLY
3443,創意,AI / HPC Semiconductor,2026-09-07,52.2,0.39,🚀 Confirmed,95.56,1.25,9,-0.86,
8046,南電,Advanced Packaging,2026-09-07,42.81,0.01,🚀 Confirmed,71.39,0.88,8,-0.87,
4958,臻鼎-KY,PCB / HDI / IC Substrate,2026-09-07,49.75,0.29,🚀 Confirmed,90.92,1.18,10,-0.89,
2618,長榮航,Shipping / Logistics,2026-09-07,20.29,-0.88,💰 Capital Leading,20.82,0.03,4,-0.91,
2454,聯發科,AI / HPC Semiconductor,2026-09-07,52.2,0.39,🚀 Confirmed,98.21,1.33,9,-0.94,
2408,南亞科,Memory / HBM,2026-09-07,42.89,0.02,🚀 Confirmed,75.21,1.01,5,-0.99,
6531,愛普*,Memory / HBM,2026-09-07,42.89,0.02,🚀 Confirmed,75.09,1.01,5,-0.99,
2308,台達電,EV / Auto Electronics,2026-09-07,19.24,-0.92,❄️ Weak,20.33,0.1,4,-1.02,
3189,景碩,PCB / HDI / IC Substrate,2026-09-07,49.75,0.29,🚀 Confirmed,96.43,1.33,10,-1.04,
1605,華新,Smart Grid / Transformer,2026-09-07,11.66,-1.22,💰 Capital Leading,11.39,-0.02,4,-1.2,🎯 EARLY
2395,研華,Robotics / Automation,2026-09-07,35.12,-0.29,❄️ Weak,74.08,1.2,4,-1.49,
3189,景碩,Advanced Packaging,2026-09-07,42.81,0.01,🚀 Confirmed,96.43,1.65,8,-1.64,
2301,光寶科,Data Center Power / PSU,2026-09-07,36.58,-0.23,❄️ Weak,61.39,1.42,4,-1.65,
6669,緯穎,Cloud / Data Center / Cybersecurity,2026-09-07,26.92,-0.62,❄️ Weak,65.26,1.4,8,-2.02,
2615,萬海,Shipping / Logistics,2026-09-07,20.29,-0.88,💰 Capital Leading,40.86,1.35,4,-2.23,
2360,致茂,EV / Auto Electronics,2026-09-07,19.24,-0.92,❄️ Weak,33.66,1.36,4,-2.28,
2395,研華,Cloud / Data Center / Cybersecurity,2026-09-07,26.92,-0.62,❄️ Weak,74.08,1.72,8,-2.34,
2360,致茂,Smart Grid / Transformer,2026-09-07,11.66,-1.22,💰 Capital Leading,33.66,1.39,4,-2.61,
3532,台勝科,Semiconductor Equipment & Materials,2026-09-07,34.13,-0.33,❄️ Weak,136.36,2.33,8,-2.66,
2059,川湖,AI Server / ODM,2026-09-07,50.74,0.33,⚠️ Price Leading,204.87,3.05,13,-2.72,
