symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
PSX,Energy,Phillips 66,2026-08-17,242.87,18.08,37.41,59.2,43.47,1.0,2,3,3,2.5,25.45,225.68,False,True,197.03,20.71,0.972,False,246.95,-2.81,3.72,16.57,12.0,8.0,2682975.0,2761187.0,1.5,3109800.0,2956290.0,2956000.0,1.052,100.0,3,1,8,3.2,2,
MPC,Energy,Marathon Petroleum,2026-08-17,360.72,16.97,42.04,84.53,57.02,1.0,3,1,1,2.0,27.08,120.63,False,True,294.8,22.61,1.069,False,367.6,-2.55,0.8,15.03,12.0,8.0,2470641.0,2311550.0,1.5,2895700.0,2731210.0,2557906.0,1.132,100.0,1,1,6,2.0,1,
ERIE,Financials,Erie Indemnity,2026-08-17,264.85,18.47,18.79,-1.88,8.38,0.667,1,18,67,19.3,2.92,-5.26,False,True,238.44,9.15,0.984,False,361.15,-27.37,2.53,22.27,13.0,7.0,264815.0,269171.0,1.857,195700.0,225400.0,263240.0,0.743,100.0,44,1,26,23.2,27,剛爆發
FDS,Financials,FactSet,2026-08-17,299.91,17.91,29.9,55.31,39.61,1.0,2,4,1,2.4,1.76,1.89,False,True,256.01,10.47,1.096,False,380.04,-21.04,4.48,23.0,12.0,8.0,905583.0,826175.0,1.5,958200.0,722590.0,720220.0,1.33,100.0,1,1,4,1.6,1,
COIN,Financials,Coinbase,2026-08-17,186.49,17.82,0.81,8.84,9.07,1.0,3,67,42,30.0,-476.2,-3458.88,False,True,157.86,19.07,1.117,False,402.16,-57.14,11.99,6.94,11.0,9.0,8974254.0,8032111.0,1.222,17570800.0,8900880.0,9265753.0,1.896,96.85,40,13,1,21.4,24,剛爆發
MRNA,Health Care,Moderna,2026-08-17,145.13,168.41,209.58,191.02,190.01,1.0,1,1,1,1.0,4.33,12.37,False,True,65.62,151.54,1.441,False,176.66,-24.53,109.46,133.81,11.0,9.0,23058381.0,16001077.0,1.222,99499900.0,34608080.0,24921713.0,3.992,100.0,1,1,1,1.0,1,
VEEV,Health Care,Veeva Systems,2026-08-17,247.9,33.11,54.77,37.49,40.71,1.0,2,3,7,3.3,4.91,6.45,True,True,195.98,12.46,1.445,False,310.5,-19.31,-0.84,39.51,16.0,4.0,1871706.0,1295375.0,4.0,1305700.0,1743360.0,1810433.0,0.721,100.0,5,1,24,7.2,5,
CRL,Health Care,Charles River Laboratories,2026-08-17,295.19,30.28,84.15,74.75,65.98,1.0,3,2,3,2.7,10.31,5.42,False,True,231.96,13.66,1.487,False,299.32,-2.63,3.62,27.11,11.0,9.0,1125645.0,757211.0,1.222,1059300.0,939690.0,983366.0,1.077,100.0,2,1,11,3.4,3,
LDOS,Industrials,Leidos,2026-08-17,141.39,26.08,12.6,-18.02,0.66,0.667,1,29,71,23.4,12.11,7.56,False,True,117.24,10.31,1.099,False,204.08,-30.73,-0.87,28.13,14.0,6.0,1651828.0,1503216.0,2.333,1160600.0,1514990.0,1699140.0,0.683,100.0,50,1,28,26.0,29,剛爆發
AXON,Industrials,Axon Enterprise,2026-08-17,627.75,24.97,62.63,44.67,44.24,1.0,2,1,1,1.5,1.96,0.8,False,True,536.86,20.7,1.029,False,794.29,-22.67,-0.22,24.87,13.0,7.0,980884.0,952857.0,1.857,839000.0,957970.0,1028766.0,0.816,100.0,1,1,21,5.0,3,
BR,Industrials,Broadridge Financial Solutions,2026-08-17,182.18,22.33,21.88,4.18,13.14,1.0,3,8,32,10.3,1.68,4.45,False,True,152.11,8.76,1.248,False,258.78,-31.02,3.63,23.61,13.0,7.0,1450261.0,1161814.0,1.857,1071600.0,1420760.0,1468013.0,0.73,100.0,10,1,27,9.8,6,剛爆發
WDAY,Information Technology,"Workday, Inc.",2026-08-17,200.01,47.78,56.09,45.13,48.53,1.0,1,1,17,4.2,5.68,6.41,True,True,149.23,28.54,1.335,False,249.85,-21.02,-4.42,54.31,11.0,9.0,5928581.0,4439966.0,1.222,3122600.0,5611440.0,4892066.0,0.638,100.0,13,1,23,10.2,3,剛爆發
PLTR,Information Technology,Palantir Technologies,2026-08-17,179.94,46.39,31.46,33.05,35.99,1.0,2,7,22,7.5,18.51,18.08,False,True,137.94,11.62,1.937,False,207.52,-16.17,-2.82,41.01,8.0,12.0,65717162.0,33932591.0,0.667,27018400.0,38976640.0,51762426.0,0.522,100.0,17,1,31,13.4,10,剛爆發
ZBRA,Information Technology,Zebra Technologies,2026-08-17,368.51,41.78,44.2,44.28,43.64,1.0,3,3,18,6.0,45.1,11.88,False,True,287.85,9.63,1.141,False,386.23,-6.66,-5.03,40.31,12.0,8.0,927725.0,813200.0,1.5,522600.0,655000.0,904160.0,0.578,100.0,15,1,27,11.8,5,剛爆發
NEM,Materials,Newmont,2026-08-17,131.58,41.2,22.53,8.21,20.03,1.0,1,5,8,3.6,5.68,33.45,False,True,100.76,15.76,1.139,False,134.29,-4.95,11.78,34.76,13.0,7.0,7753000.0,6808300.0,1.857,9674100.0,7914060.0,7533560.0,1.284,100.0,3,1,10,3.6,1,
ALB,Materials,Albemarle Corporation,2026-08-17,143.25,24.73,-16.3,-14.52,-5.15,0.333,2,25,22,12.9,15.71,124.6,False,True,132.8,8.84,1.171,False,220.44,-39.13,2.84,14.78,11.0,9.0,2414627.0,2062177.0,1.222,1618800.0,1932700.0,2287440.0,0.708,98.83,23,3,21,14.6,18,剛爆發
FCX,Materials,Freeport-McMoRan,2026-08-17,76.66,22.46,23.97,19.7,21.46,1.0,3,4,4,3.5,18.5,21.95,False,True,64.31,8.67,1.043,False,72.1,-1.23,6.57,12.16,11.0,9.0,12933781.0,12395622.0,1.222,17647400.0,11538230.0,12078700.0,1.461,96.52,1,5,6,3.6,1,
CSGP,Real Estate,CoStar Group,2026-08-17,32.26,16.63,-4.98,-35.31,-14.74,0.333,1,27,30,14.6,11.88,24.8,False,True,30.11,11.91,0.893,False,91.89,-64.89,-2.39,18.87,10.0,10.0,6914240.0,7742170.0,1.0,6621600.0,5586950.0,6025180.0,1.099,90.99,30,8,3,15.8,19,剛爆發
CBRE,Real Estate,CBRE Group,2026-08-17,152.1,9.06,16.04,3.46,8.01,1.0,2,1,17,4.7,5.77,42.05,False,True,141.38,8.8,1.216,False,174.27,-12.9,-0.07,11.98,13.0,7.0,1833153.0,1507028.0,1.857,1915500.0,1348290.0,1447960.0,1.323,100.0,7,1,2,3.6,1,剛爆發
AMT,Real Estate,American Tower,2026-08-17,175.8,5.48,-3.47,-4.3,-1.65,0.333,4,26,26,15.0,20.65,17.04,False,True,172.21,5.45,0.758,False,206.8,-15.03,0.88,6.72,14.0,6.0,2562500.0,3379883.0,2.333,1904200.0,1784000.0,2388620.0,0.797,100.0,24,1,13,12.6,9,剛爆發
AWK,Utilities,American Water Works,2026-08-17,135.39,1.21,8.86,6.1,5.57,1.0,1,1,1,1.0,3.97,-7.4,False,True,131.82,6.13,0.987,False,143.91,-4.66,0.55,2.76,12.0,8.0,2501416.0,2534012.0,1.5,1661700.0,2213800.0,2333213.0,0.712,91.65,1,3,20,5.6,3,
CEG,Utilities,Constellation Energy,2026-08-17,272.88,-0.38,-7.06,-7.04,-5.38,0.0,3,22,22,12.5,11.73,5.3,False,True,262.13,9.31,0.851,False,410.41,-33.5,-1.9,-0.82,8.0,12.0,2528900.0,2970850.0,0.667,2175700.0,2503120.0,2736426.0,0.795,73.64,15,15,16,15.2,16,
PCG,Utilities,PG&E Corporation,2026-08-17,17.6,-1.4,7.04,-3.58,-0.38,0.333,4,2,11,4.8,11.64,8.83,False,True,17.25,8.72,1.427,False,19.05,-5.72,2.86,2.39,12.0,8.0,30344925.0,21266987.0,1.5,49681300.0,24358960.0,26732573.0,1.858,100.0,3,1,1,1.8,1,
