symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert
BKR,Energy,Baker Hughes,2022-02-21,26.77,9.36,28.81,29.68,24.38,1.0,3,5,13,5.6,-12.84,-25.06,False,True,24.02,8.84,1.008,False,27.32,-2.03,0.24,8.8,10.0,10.0,8537720.0,8469450.0,1.0,7092200.0,8607660.0,8249140.0,0.86,88.02,13,11,17,13.0,16,
OKE,Energy,Oneok,2022-02-21,50.93,7.94,4.07,22.5,14.25,1.0,6,20,18,12.6,8.09,3.12,False,True,47.95,8.61,1.221,False,51.57,-1.24,2.24,8.04,12.0,8.0,2750100.0,2253237.0,1.5,3735800.0,2572600.0,2490193.0,1.5,99.58,19,4,5,10.2,10,剛爆發
AIZ,Financials,Assurant,2022-02-21,156.66,11.96,7.5,0.28,5.0,1.0,1,29,45,18.2,6.97,-8.8,False,True,144.49,6.89,0.874,False,158.87,-1.39,1.86,13.73,10.0,10.0,536290.0,613440.0,1.0,563300.0,651290.0,636946.0,0.884,89.28,30,13,20,21.2,21,剛爆發
AIG,Financials,American International Group,2022-02-21,57.04,10.88,13.35,16.17,14.15,1.0,2,13,10,6.9,33.44,9.59,False,True,53.28,8.18,0.954,False,57.38,-0.6,2.9,11.95,11.0,9.0,5073690.0,5316555.0,1.222,8694700.0,5960790.0,5491360.0,1.583,93.36,8,10,2,7.6,5,
AXP,Financials,American Express,2022-02-21,183.2,9.4,23.83,15.43,16.03,1.0,3,1,11,4.0,18.71,29.38,False,True,166.42,10.6,1.075,False,188.72,-2.93,-1.02,12.69,12.0,8.0,4226458.0,3931775.0,1.5,5426200.0,4108660.0,4178826.0,1.298,98.52,4,6,5,5.0,2,
HSIC,Health Care,Henry Schein,2022-02-21,87.32,15.35,18.58,16.07,16.52,1.0,1,6,8,3.9,17.05,14.79,False,True,77.39,15.26,1.179,False,87.55,-0.26,3.95,16.78,10.0,10.0,1199910.0,1018120.0,1.0,1177300.0,1322860.0,1175440.0,1.002,97.28,5,12,7,8.2,2,吃老本
TECH,Health Care,Bio-Techne,2022-02-21,103.55,15.23,-10.66,-14.49,-6.1,0.333,2,39,45,21.7,5.11,6.18,False,False,104.21,11.96,1.24,False,133.04,-22.17,6.15,19.54,11.0,9.0,1441054.0,1162533.0,1.222,1049200.0,1166840.0,1176426.0,0.892,100.0,39,1,19,19.8,24,剛爆發
PODD,Health Care,Insulet Corporation,2022-02-21,262.37,13.78,-11.18,-11.09,-4.89,0.333,3,44,39,22.5,29.0,-20.79,False,True,248.14,20.94,1.696,False,324.81,-19.22,8.95,34.69,11.0,9.0,836600.0,493300.0,1.222,529500.0,586690.0,531166.0,0.997,100.0,37,1,9,17.0,20,剛爆發
GNRC,Industrials,Generac,2022-02-21,316.56,18.7,-26.92,-27.58,-15.84,0.333,1,76,74,38.1,4.71,-1.56,False,True,307.55,20.49,1.183,False,524.31,-39.62,4.54,23.18,11.0,9.0,1026263.0,867466.0,1.222,936100.0,1191120.0,1006046.0,0.93,100.0,71,1,19,32.6,25,剛爆發
HWM,Industrials,Howmet Aerospace,2022-02-21,35.3,16.29,24.42,9.17,14.76,1.0,2,1,12,3.7,4.13,6.49,False,True,32.41,9.37,1.317,False,35.51,-0.59,2.2,16.75,12.0,8.0,4002450.0,3038462.0,1.5,3493000.0,2999150.0,3229806.0,1.081,100.0,3,1,13,4.2,3,
UAL,Industrials,United Airlines Holdings,2022-02-21,45.85,12.08,8.5,-3.9,3.19,0.667,3,10,33,11.1,23.82,39.15,False,True,44.85,22.34,1.266,False,63.7,-28.02,-5.19,12.02,10.0,10.0,14114220.0,11150990.0,1.0,15838200.0,13317710.0,13131486.0,1.206,92.29,18,15,8,14.8,14,
MPWR,Information Technology,Monolithic Power Systems,2022-02-21,446.04,24.41,-13.65,-6.55,-0.58,0.333,1,55,44,25.8,12.94,3.09,False,True,428.73,17.6,1.371,False,559.96,-20.35,-0.1,27.78,13.0,7.0,599607.0,437271.0,1.857,351300.0,638130.0,553853.0,0.634,100.0,24,1,25,15.0,15,剛爆發
ON,Information Technology,ON Semiconductor,2022-02-21,63.5,18.12,5.31,39.56,25.64,1.0,2,15,1,5.7,15.98,18.25,False,True,62.36,15.44,1.093,False,71.26,-10.89,5.5,18.32,13.0,7.0,8807646.0,8055814.0,1.857,6917500.0,6853470.0,8670313.0,0.798,100.0,1,1,20,4.8,2,
DDOG,Information Technology,Datadog,2022-02-21,161.41,17.85,-10.95,19.7,11.58,0.667,3,51,9,18.6,74.05,110.53,False,True,154.7,23.84,1.262,False,199.68,-19.16,-2.65,25.95,11.0,9.0,5859136.0,4642477.0,1.222,3120000.0,4891790.0,5665426.0,0.551,100.0,12,1,28,10.8,6,剛爆發
NUE,Materials,Nucor,2022-02-21,121.74,30.32,14.6,9.42,15.94,1.0,1,5,6,3.2,2.42,-1.89,False,True,105.09,15.12,1.314,False,122.16,-0.34,7.53,34.43,13.0,7.0,3792676.0,2887214.0,1.857,4722500.0,2823190.0,3041446.0,1.553,100.0,5,1,3,3.0,4,
FCX,Materials,Freeport-McMoRan,2022-02-21,43.49,28.58,24.85,27.4,27.06,1.0,2,3,3,2.5,2.15,9.93,False,True,38.68,11.79,1.066,False,43.51,-0.06,7.24,24.91,13.0,7.0,19740307.0,18520800.0,1.857,29087900.0,17404760.0,18499680.0,1.572,100.0,3,1,1,1.8,2,
STLD,Materials,Steel Dynamics,2022-02-21,64.54,25.66,9.11,-1.86,7.76,0.667,3,9,10,6.2,1.25,2.26,False,True,56.7,15.89,1.182,False,68.98,-6.43,9.12,27.0,13.0,7.0,2193030.0,1855514.0,1.857,2896500.0,2104370.0,2014893.0,1.438,100.0,7,1,4,4.0,5,剛爆發
HST,Real Estate,Host Hotels & Resorts,2022-02-21,14.77,11.74,14.12,14.19,13.56,1.0,1,1,4,1.6,600.0,47.09,False,True,13.85,11.84,1.076,False,15.56,-5.06,-2.85,13.02,12.0,8.0,9035916.0,8398225.0,1.5,8988000.0,9591030.0,9206886.0,0.976,98.0,1,3,11,3.8,1,
BXP,Real Estate,"BXP, Inc.",2022-02-21,96.83,8.97,11.49,11.07,10.65,1.0,2,3,8,3.5,44.44,11.16,False,True,92.26,7.55,1.007,False,100.39,-3.55,1.18,11.76,11.0,9.0,1168636.0,1160233.0,1.222,855500.0,1178690.0,1087900.0,0.786,93.49,3,5,18,6.8,5,
IRM,Real Estate,Iron Mountain,2022-02-21,41.1,8.16,5.56,7.7,7.28,1.0,3,7,10,5.6,7.74,0.88,False,True,39.54,16.4,1.958,False,44.87,-8.41,11.71,11.48,9.0,11.0,3157700.0,1612500.0,0.818,3710800.0,2013240.0,1865100.0,1.99,100.0,8,1,1,3.8,1,剛爆發
NEE,Utilities,NextEra Energy,2022-02-21,68.27,6.43,-10.37,-7.08,-4.53,0.333,1,29,25,14.2,2.98,4.69,False,False,72.66,8.68,1.132,False,82.93,-17.68,2.36,6.41,9.0,11.0,11640944.0,10286763.0,0.818,12609500.0,9801750.0,9477113.0,1.331,86.87,24,11,5,15.0,17,剛爆發
EXC,Utilities,Exelon,2022-02-21,36.55,5.04,12.71,23.54,16.21,1.0,2,4,2,2.6,14.93,-0.48,False,True,34.71,6.19,1.313,False,37.46,-2.42,2.88,7.29,11.0,9.0,14600547.0,11121727.0,1.222,7981400.0,10111550.0,11298566.0,0.706,96.84,1,2,18,4.8,2,
ATO,Utilities,Atmos Energy,2022-02-21,98.31,3.47,17.58,13.56,12.04,1.0,3,1,6,3.0,0.73,-3.78,False,True,93.94,6.64,0.867,False,98.54,-0.23,2.28,4.74,11.0,9.0,1163181.0,1341955.0,1.222,1311100.0,1313070.0,1210740.0,1.083,87.25,4,10,10,7.6,5,吃老本
