symbol,sector,name,as_of_date,t_price,cum_ret_4w,cum_ret_13w,cum_ret_26w,point,di,cum_ret_4w_rank_in_sector,cum_ret_13w_rank_in_sector,cum_ret_26w_rank_in_sector,cms_a,surprise_l1,surprise_l2,pre_earnings_14d,above_50ma,ma50,amp_10d_pct,vp_ratio_stock,vcp,high_52w,pct_from_high,ret_5d,ret_20d,up_days_20,down_days_20,up_avg_vol,down_avg_vol,ud_ratio,vol_today,vol_10d_avg,vol_3w_avg,vol_ratio_stock_20d,vp_score_stock,point_rank_in_sector,vp_score_rank_in_sector,vol_rank_in_sector,composite_in_sector,composite_rank_in_sector,stock_gap_alert,earnings_passed
FAST,Industrials,Fastenal,2024-12-23,35.17,-12.61,2.63,17.47,6.24,0.667,70,32,24,49.4,,,,,,,,,,,,,,,,,,,,,,,30,30,30,,30,,False
HUBB,Industrials,Hubbell Incorporated,2024-12-23,415.18,-8.04,-0.97,16.46,5.98,0.333,47,39,25,40.2,,,,,,,,,,,,,,,,,,,,,,,31,30,30,,30,,False
CPRT,Industrials,Copart,2024-12-23,58.46,-7.78,12.29,7.94,5.1,0.667,45,10,44,34.3,0.94,-9.87,False,True,57.6,7.39,0.904,False,64.38,-9.2,0.02,-7.95,6.0,14.0,3259616.0,3606278.0,0.429,2290700.0,3559770.0,3477940.0,0.659,67.48,32,29,8,26.0,26,,True
AME,Industrials,Ametek,2024-12-23,180.67,-6.0,6.19,9.78,4.94,0.667,28,22,38,28.2,,,,,,,,,,,,,,,,,,,,,,,33,30,30,,30,,False
ROK,Industrials,Rockwell Automation,2024-12-23,283.96,-1.57,7.84,6.53,4.83,0.667,8,18,48,19.0,0.13,30.23,False,True,277.09,8.38,1.003,False,300.11,-5.38,1.57,-1.51,10.0,10.0,936510.0,933330.0,1.0,382300.0,1073730.0,1022186.0,0.374,82.28,34,10,26,22.8,24,剛爆發,True
GNRC,Industrials,Generac,2024-12-23,155.67,-17.28,0.54,17.74,4.68,0.667,75,36,22,52.7,,,,,,,,,,,,,,,,,,,,,,,35,30,30,,30,,False
TT,Industrials,Trane Technologies,2024-12-23,369.11,-10.07,-2.52,14.07,3.89,0.333,60,43,31,49.1,,,,,,,,,,,,,,,,,,,,,,,36,30,30,,30,剛爆發,False
TDG,Industrials,TransDigm Group,2024-12-23,1207.85,3.03,-2.85,6.68,3.38,0.667,3,45,47,24.4,5.9,5.8,False,False,1217.16,5.3,1.013,False,1333.02,-9.39,2.44,3.33,10.0,10.0,305690.0,301890.0,1.0,154000.0,340190.0,315620.0,0.488,85.69,37,8,19,21.8,22,剛爆發,True
PCAR,Industrials,Paccar,2024-12-23,101.32,-8.06,9.9,5.11,3.01,0.667,48,14,53,38.8,1.69,-0.85,False,False,104.81,6.89,0.956,False,117.2,-13.55,0.06,-7.41,9.0,11.0,2092566.0,2189954.0,0.818,1640100.0,2421750.0,2284260.0,0.718,74.57,38,24,4,25.6,25,剛爆發,True
ALLE,Industrials,Allegion,2024-12-23,129.92,-5.97,-7.89,12.46,2.77,0.333,27,57,32,37.0,,,,,,,,,,,,,,,,,,,,,,,39,30,30,,30,剛爆發,False
ITW,Industrials,Illinois Tool Works,2024-12-23,245.74,-7.56,-2.26,8.89,1.99,0.333,43,42,40,42.1,,,,,,,,,,,,,,,,,,,,,,,40,30,30,,30,剛爆發,False
JBHT,Industrials,J.B. Hunt,2024-12-23,169.38,-9.04,0.03,8.03,1.76,0.667,53,37,43,46.2,,,,,,,,,,,,,,,,,,,,,,,41,30,30,,30,剛爆發,False
ETN,Industrials,Eaton Corporation,2024-12-23,328.44,-10.87,2.17,7.38,1.52,0.667,64,33,46,51.1,,,,,,,,,,,,,,,,,,,,,,,42,30,30,,30,剛爆發,False
VRSK,Industrials,Verisk Analytics,2024-12-23,273.98,-5.62,5.08,3.17,1.45,0.667,26,25,57,31.9,,,,,,,,,,,,,,,,,,,,,,,43,30,30,,30,剛爆發,False
VLTO,Industrials,Veralto,2024-12-23,102.23,-4.69,-6.51,8.1,1.25,0.333,22,55,42,35.9,,,,,,,,,,,,,,,,,,,,,,,44,30,30,,30,剛爆發,False
RSG,Industrials,Republic Services,2024-12-23,199.04,-7.06,2.05,4.99,1.24,0.667,35,34,54,38.5,,,,,,,,,,,,,,,,,,,,,,,45,30,30,,30,剛爆發,False
NOC,Industrials,Northrop Grumman,2024-12-23,459.8,-3.33,-10.15,9.01,1.13,0.333,12,64,39,33.0,15.36,7.18,False,False,483.55,5.09,1.024,False,539.68,-14.8,0.9,-3.22,10.0,10.0,753510.0,736010.0,1.0,376000.0,664700.0,777200.0,0.484,81.35,46,14,20,28.0,27,剛爆發,True
CAT,Industrials,Caterpillar Inc.,2024-12-23,357.25,-10.16,-6.37,10.38,1.06,0.333,61,54,36,53.9,,,,,,,,,,,,,,,,,,,,,,,47,30,30,,30,剛爆發,False
NSC,Industrials,Norfolk Southern,2024-12-23,228.32,-14.72,-4.03,10.78,0.7,0.333,72,47,34,56.9,,,,,,,,,,,,,,,,,,,,,,,48,30,30,,30,剛爆發,False
IEX,Industrials,IDEX Corporation,2024-12-23,205.79,-8.46,-1.47,5.63,0.33,0.333,51,40,51,47.7,,,,,,,,,,,,,,,,,,,,,,,49,30,30,,30,剛爆發,False
GE,Industrials,GE Aerospace,2024-12-23,168.66,-6.48,-8.1,7.5,0.11,0.333,33,58,45,42.9,,,,,,,,,,,,,,,,,,,,,,,50,30,30,,30,剛爆發,False
MAS,Industrials,Masco,2024-12-23,71.23,-9.11,-12.07,10.64,0.03,0.333,54,69,35,54.7,,,,,,,,,,,,,,,,,,,,,,,51,30,30,,30,剛爆發,False
DOV,Industrials,Dover Corporation,2024-12-23,185.36,-8.53,-2.06,4.92,-0.19,0.333,52,41,55,49.3,,,,,,,,,,,,,,,,,,,,,,,52,30,30,,30,剛爆發,False
EFX,Industrials,Equifax,2024-12-23,252.41,-2.13,-11.71,5.87,-0.52,0.333,9,66,50,34.3,0.84,5.42,False,False,259.83,10.44,0.967,False,304.85,-17.2,0.91,-1.99,12.0,8.0,917975.0,949675.0,1.5,406600.0,1031660.0,1017853.0,0.399,88.58,53,5,25,28.2,28,剛爆發,True
FTV,Industrials,Fortive,2024-12-23,56.64,-4.64,-4.39,2.31,-1.1,0.333,21,48,60,36.9,,,,,,,,,,,,,,,,,,,,,,,54,30,30,,30,剛爆發,False
CARR,Industrials,Carrier Global,2024-12-23,67.44,-10.65,-13.92,9.88,-1.2,0.333,63,72,37,60.5,,,,,,,,,,,,,,,,,,,,,,,55,30,30,,30,剛爆發,False
UNP,Industrials,Union Pacific Corporation,2024-12-23,222.25,-5.48,-5.31,2.75,-1.32,0.333,24,51,58,38.9,,,,,,,,,,,,,,,,,,,,,,,56,30,30,,30,剛爆發,False
URI,Industrials,United Rentals,2024-12-23,707.13,-17.26,-11.82,11.26,-1.64,0.333,74,67,33,63.7,,,,,,,,,,,,,,,,,,,,,,,57,30,30,,30,剛爆發,False
LMT,Industrials,Lockheed Martin,2024-12-23,469.41,-7.06,-15.51,5.93,-2.68,0.333,35,73,49,49.2,,,,,,,,,,,,,,,,,,,,,,,58,30,30,,30,剛爆發,False
FDX,Industrials,FedEx,2024-12-23,218.98,-6.91,5.31,-5.57,-3.19,0.333,34,24,71,38.4,,,,,,,,,,,,,,,,,,,,,,,59,30,30,,30,剛爆發,False
IR,Industrials,Ingersoll Rand,2024-12-23,91.43,-12.1,-6.62,0.85,-4.26,0.333,67,56,62,62.7,,,,,,,,,,,,,,,,,,,,,,,60,30,30,,30,剛爆發,False
CTAS,Industrials,Cintas,2024-12-23,180.97,-18.79,-9.22,5.15,-4.43,0.333,76,61,52,66.7,,,,,,,,,,,,,,,,,,,,,,,61,30,30,,30,剛爆發,False
WM,Industrials,Waste Management,2024-12-23,199.37,-10.3,-0.39,-3.7,-4.52,0.0,62,38,67,55.8,,,,,,,,,,,,,,,,,,,,,,,62,30,30,,30,剛爆發,False
ROL,Industrials,"Rollins, Inc.",2024-12-23,45.82,-7.25,-6.24,-3.71,-5.23,0.0,41,53,68,50.0,,,,,,,,,,,,,,,,,,,,,,,63,30,30,,30,剛爆發,False
CSX,Industrials,CSX Corporation,2024-12-23,31.75,-11.19,-5.69,-2.29,-5.37,0.0,65,52,66,61.3,,,,,,,,,,,,,,,,,,,,,,,64,30,30,,30,剛爆發,False
LDOS,Industrials,Leidos,2024-12-23,142.18,-12.41,-9.3,-0.45,-5.65,0.0,68,62,63,65.2,,,,,,,,,,,,,,,,,,,,,,,65,30,30,,30,剛爆發,False
UPS,Industrials,United Parcel Service,2024-12-23,114.45,-7.08,-4.91,-5.53,-5.76,0.0,39,50,70,48.5,,,,,,,,,,,,,,,,,,,,,,,66,30,30,,30,剛爆發,False
OTIS,Industrials,Otis Worldwide,2024-12-23,90.9,-9.19,-10.1,-2.06,-5.85,0.0,55,63,65,59.4,,,,,,,,,,,,,,,,,,,,,,,67,30,30,,30,剛爆發,False
ODFL,Industrials,Old Dominion,2024-12-23,178.47,-19.85,-8.27,2.31,-5.87,0.333,78,59,60,68.7,,,,,,,,,,,,,,,,,,,,,,,68,30,30,,30,剛爆發,False
SWK,Industrials,Stanley Black & Decker,2024-12-23,75.34,-9.92,-25.88,2.62,-7.64,0.333,58,78,59,64.2,,,,,,,,,,,,,,,,,,,,,,,69,30,30,,30,剛爆發,False
GD,Industrials,General Dynamics,2024-12-23,257.39,-6.29,-10.9,-7.37,-7.98,0.0,31,65,72,49.4,,,,,,,,,,,,,,,,,,,,,,,70,30,30,,30,剛爆發,False
LHX,Industrials,L3Harris,2024-12-23,206.82,-13.76,-9.2,-4.51,-8.0,0.0,71,60,69,67.3,,,,,,,,,,,,,,,,,,,,,,,71,30,30,,30,剛爆發,False
BLDR,Industrials,Builders FirstSource,2024-12-23,145.08,-22.2,-25.31,4.82,-9.47,0.333,79,77,56,73.8,,,,,,,,,,,,,,,,,,,,,,,72,30,30,,30,剛爆發,False
EXPD,Industrials,Expeditors International,2024-12-23,109.51,-7.85,-13.06,-10.17,-10.31,0.0,46,71,75,59.3,,,,,,,,,,,,,,,,,,,,,,,73,30,30,,30,剛爆發,False
TXT,Industrials,Textron,2024-12-23,77.1,-9.81,-11.99,-10.03,-10.47,0.0,57,68,74,63.7,,,,,,,,,,,,,,,,,,,,,,,74,30,30,,30,剛爆發,False
XYL,Industrials,Xylem Inc.,2024-12-23,115.3,-7.27,-12.38,-12.87,-11.35,0.0,42,70,76,57.2,,,,,,,,,,,,,,,,,,,,,,,75,30,30,,30,剛爆發,False
NDSN,Industrials,Nordson Corporation,2024-12-23,206.22,-19.05,-19.26,-8.63,-13.89,0.0,77,74,73,75.3,,,,,,,,,,,,,,,,,,,,,,,76,30,30,,30,剛爆發,False
AOS,Industrials,A. O. Smith,2024-12-23,65.94,-8.14,-24.12,-15.63,-15.88,0.0,49,76,77,62.7,,,,,,,,,,,,,,,,,,,,,,,77,30,30,,30,剛爆發,False
UBER,Industrials,Uber,2024-12-23,61.13,-15.05,-19.3,-15.89,-16.53,0.0,73,75,78,74.6,,,,,,,,,,,,,,,,,,,,,,,78,30,30,,30,剛爆發,False
HII,Industrials,Huntington Ingalls Industries,2024-12-23,184.69,-3.79,-27.12,-21.81,-18.63,0.0,15,79,79,47.0,-31.67,25.71,False,False,199.78,9.75,1.706,False,285.7,-35.36,1.5,-3.84,8.0,12.0,869537.0,509833.0,0.667,332400.0,737310.0,703313.0,0.473,88.14,79,6,21,38.2,29,剛爆發,False
APP,Information Technology,AppLovin,2024-12-23,335.17,-0.47,162.36,302.75,191.85,0.667,30,1,1,15.5,19.64,-7.16,False,True,276.82,12.58,0.912,False,417.64,-19.75,5.15,2.01,12.0,8.0,5840033.0,6402600.0,1.5,2506500.0,4895140.0,6349613.0,0.395,91.73,1,19,21,12.2,10,吃老本,True
PLTR,Information Technology,Palantir Technologies,2024-12-23,79.08,17.89,114.66,212.2,139.24,1.0,4,2,2,3.0,10.06,10.55,False,True,61.67,18.7,1.056,False,84.8,-6.74,6.56,19.73,11.0,9.0,97286381.0,92118055.0,1.222,66975900.0,105429610.0,104605446.0,0.64,100.0,2,1,6,2.4,1,,True
CIEN,Information Technology,Ciena,2024-12-23,86.66,24.3,40.2,79.87,56.06,1.0,2,5,3,3.1,-17.47,34.46,False,True,72.6,9.98,1.419,False,91.82,-5.62,1.01,25.29,13.0,7.0,2989807.0,2107114.0,1.857,1093800.0,2564180.0,3137886.0,0.349,100.0,3,1,24,6.4,3,,False
MRVL,Information Technology,Marvell Technology,2024-12-23,113.1,22.58,60.18,62.82,52.1,1.0,3,3,5,3.4,5.53,2.28,False,True,96.09,19.04,1.221,False,125.57,-9.93,4.13,26.1,11.0,9.0,21659463.0,17744888.0,1.222,6199900.0,19405560.0,17624646.0,0.352,100.0,4,1,23,6.6,4,,True
AVGO,Information Technology,Broadcom,2024-12-23,238.71,49.55,40.37,51.47,48.22,1.0,1,4,7,3.1,2.04,2.79,False,True,182.02,17.43,1.314,False,248.04,-3.76,11.03,51.81,12.0,8.0,50682933.0,38571962.0,1.5,29282200.0,65126980.0,54400793.0,0.538,100.0,5,1,9,4.2,2,,True
LITE,Information Technology,Lumentum,2024-12-23,84.36,-3.0,30.73,65.67,39.77,0.667,42,6,4,23.6,48.05,131.84,False,True,80.32,17.2,1.036,False,96.25,-12.35,0.96,0.7,12.0,8.0,1535733.0,1482112.0,1.5,583600.0,1441050.0,1469440.0,0.397,91.44,6,20,20,14.4,14,吃老本,True
FTNT,Information Technology,Fortinet,2024-12-23,96.08,1.08,24.05,59.42,35.99,1.0,22,10,6,15.2,21.52,40.18,False,True,90.9,6.77,1.226,False,100.59,-4.48,1.3,2.15,12.0,8.0,4360875.0,3556037.0,1.5,2774700.0,4396510.0,4109240.0,0.675,95.77,7,14,5,9.4,8,吃老本,True
GDDY,Information Technology,GoDaddy,2024-12-23,203.45,2.98,30.42,45.62,31.16,1.0,15,7,9,11.4,27.91,11.43,False,True,187.74,5.4,1.344,False,211.11,-3.63,0.25,2.83,11.0,9.0,1393472.0,1036588.0,1.222,530500.0,1006940.0,1120373.0,0.474,93.66,8,17,15,13.0,11,吃老本,True
FFIV,Information Technology,"F5, Inc.",2024-12-23,255.63,2.11,16.73,48.42,28.92,1.0,19,15,8,15.6,6.41,13.08,False,True,243.28,6.43,1.159,False,264.5,-3.35,2.08,2.22,14.0,6.0,515921.0,445016.0,2.333,212200.0,457640.0,526413.0,0.403,100.0,9,1,19,7.8,5,剛爆發,True
NOW,Information Technology,ServiceNow,2024-12-23,216.29,3.05,22.64,37.47,25.16,1.0,14,11,10,12.3,7.78,10.44,False,True,206.8,7.91,1.156,False,231.58,-6.6,0.61,3.85,12.0,8.0,6268583.0,5423875.0,1.5,5082500.0,6000600.0,5886800.0,0.863,95.28,10,15,4,10.8,9,,True
JBL,Information Technology,Jabil,2024-12-23,145.59,7.43,19.35,34.32,23.85,1.0,10,13,12,11.3,6.53,3.63,False,True,132.4,12.06,1.657,False,156.26,-6.83,3.9,9.44,9.0,11.0,1903988.0,1149372.0,0.818,637800.0,2144600.0,1713420.0,0.372,98.49,11,12,22,13.6,12,,True
CRM,Information Technology,Salesforce,2024-12-23,334.55,2.68,22.48,32.2,22.39,1.0,16,12,15,14.6,-1.47,8.63,False,True,322.38,9.65,1.533,False,364.33,-8.17,0.66,2.67,9.0,11.0,9373555.0,6115827.0,0.818,3220400.0,6253200.0,6249833.0,0.515,90.96,12,21,12,15.6,16,吃老本,False
ANET,Information Technology,Arista Networks,2024-12-23,113.03,11.41,18.9,29.0,22.08,1.0,6,14,17,10.6,15.31,8.37,False,True,103.21,8.82,1.17,False,116.94,-3.34,3.63,12.39,14.0,6.0,6488357.0,5546916.0,2.333,3178100.0,6304870.0,6244320.0,0.509,100.0,13,1,13,8.2,6,剛爆發,True
FLEX,Information Technology,Flex Ltd.,2024-12-23,39.12,0.38,16.57,32.66,20.57,1.0,24,16,14,19.6,14.34,25.22,False,True,37.72,7.88,1.143,False,42.47,-7.89,3.9,0.77,10.0,10.0,3396820.0,2971170.0,1.0,1425500.0,3442040.0,3099513.0,0.46,87.03,14,23,16,18.0,18,吃老本,True
COHR,Information Technology,Coherent Corp.,2024-12-23,96.99,-3.16,7.97,33.85,18.13,0.667,43,28,13,32.5,20.52,2.18,False,False,100.88,15.27,0.944,False,113.6,-14.62,0.84,-1.12,12.0,8.0,2039150.0,2160400.0,1.5,1107100.0,2068820.0,2131173.0,0.519,88.68,15,22,11,17.0,17,吃老本,True
CSCO,Information Technology,Cisco,2024-12-23,57.28,0.68,13.29,27.51,17.25,1.0,23,18,18,20.5,,,,,,,,,,,,,,,,,,,,,,,16,26,26,,26,吃老本,False
TRMB,Information Technology,Trimble Inc.,2024-12-23,71.2,-2.43,15.49,27.32,16.93,0.667,40,17,19,28.9,,,,,,,,,,,,,,,,,,,,,,,17,26,26,,26,吃老本,False
FICO,Information Technology,Fair Isaac,2024-12-23,2037.33,-14.22,6.13,36.86,16.41,0.667,69,31,11,46.0,2.38,-1.06,False,False,2176.51,8.87,0.941,False,2402.52,-15.2,-0.37,-13.45,8.0,12.0,154062.0,163683.0,0.667,103700.0,156040.0,162973.0,0.636,68.25,18,25,7,18.6,19,吃老本,True
AAPL,Information Technology,Apple Inc.,2024-12-23,253.97,7.69,12.33,21.63,15.82,1.0,9,20,22,14.9,2.48,4.36,False,True,235.31,5.69,1.035,False,258.45,-1.73,2.32,8.79,16.0,4.0,46884593.0,45301450.0,4.0,42355300.0,53504410.0,48764133.0,0.869,100.0,19,1,3,8.6,7,剛爆發,True
IBM,Information Technology,IBM,2024-12-23,214.36,-2.04,1.67,30.96,15.39,0.667,38,38,16,33.6,,,,,,,,,,,,,,,,,,,,,,,20,26,26,,26,吃老本,False
GLW,Information Technology,Corning Inc.,2024-12-23,46.73,-1.83,7.12,24.56,13.6,0.667,36,29,21,30.9,,,,,,,,,,,,,,,,,,,,,,,21,26,26,,26,,False
WDAY,Information Technology,"Workday, Inc.",2024-12-23,266.24,6.5,9.28,19.09,13.49,1.0,11,24,28,18.3,7.49,6.05,False,True,258.79,7.53,2.16,False,311.28,-14.47,-0.22,5.07,11.0,9.0,7577800.0,3508155.0,1.222,1602800.0,7415970.0,6732193.0,0.238,100.0,22,1,25,14.2,13,剛爆發,True
ZBRA,Information Technology,Zebra Technologies,2024-12-23,389.07,-4.41,5.55,25.94,13.26,0.667,46,32,20,36.6,,,,,,,,,,,,,,,,,,,,,,,23,26,26,,26,,False
ADSK,Information Technology,Autodesk,2024-12-23,297.59,1.95,9.45,20.26,12.98,1.0,20,23,26,22.1,,,,,,,,,,,,,,,,,,,,,,,24,26,26,,26,,False
DDOG,Information Technology,Datadog,2024-12-23,145.99,-4.43,27.84,12.57,12.14,0.667,47,8,33,32.5,16.43,20.82,False,True,140.4,10.63,0.956,False,170.08,-14.16,-0.64,-3.93,11.0,9.0,4685736.0,4903188.0,1.222,1943400.0,3642330.0,4724260.0,0.411,82.44,25,24,17,23.0,22,,True
TDY,Information Technology,Teledyne Technologies,2024-12-23,471.44,-2.85,8.19,21.51,12.09,0.667,41,26,24,33.1,,,,,,,,,,,,,,,,,,,,,,,26,26,26,,26,,False
VRSN,Information Technology,Verisign,2024-12-23,200.9,8.96,6.98,14.71,11.34,1.0,7,30,32,18.9,3.0,4.0,False,True,185.17,7.62,1.226,False,204.93,-1.97,5.43,6.43,12.0,8.0,674966.0,550412.0,1.5,569600.0,623120.0,605466.0,0.941,99.99,27,10,2,15.2,15,剛爆發,True
MSI,Information Technology,Motorola Solutions,2024-12-23,459.68,-6.26,4.94,21.61,10.47,0.667,54,33,23,41.5,,,,,,,,,,,,,,,,,,,,,,,28,26,26,,26,,False
ACN,Information Technology,Accenture,2024-12-23,344.08,-1.71,2.27,18.39,9.33,0.667,35,37,29,34.4,,,,,,,,,,,,,,,,,,,,,,,29,26,26,,26,,False
CTSH,Information Technology,Cognizant,2024-12-23,77.0,-1.6,3.41,17.39,9.15,0.667,34,34,30,33.2,,,,,,,,,,,,,,,,,,,,,,,30,26,26,,26,,False
KEYS,Information Technology,Keysight Technologies,2024-12-23,162.91,-4.64,2.65,19.13,9.07,0.667,50,36,27,41.2,,,,,,,,,,,,,,,,,,,,,,,31,26,26,,26,,False
NVDA,Information Technology,Nvidia,2024-12-23,136.81,-0.89,12.87,10.92,8.45,0.667,33,19,35,29.2,,,,,,,,,,,,,,,,,,,,,,,32,26,26,,26,剛爆發,False
ORCL,Information Technology,Oracle Corporation,2024-12-23,165.7,-8.59,0.36,20.27,8.07,0.667,62,43,25,48.9,,,,,,,,,,,,,,,,,,,,,,,33,26,26,,26,剛爆發,False
TYL,Information Technology,Tyler Technologies,2024-12-23,587.1,-6.69,1.66,16.77,7.13,0.667,56,39,31,45.9,,,,,,,,,,,,,,,,,,,,,,,34,26,26,,26,剛爆發,False
PANW,Information Technology,Palo Alto Networks,2024-12-23,186.18,-3.99,10.9,9.84,6.65,0.667,44,22,36,35.8,,,,,,,,,,,,,,,,,,,,,,,35,26,26,,26,剛爆發,False
HPE,Information Technology,Hewlett Packard Enterprise,2024-12-23,20.89,2.67,8.17,3.64,4.53,1.0,17,27,40,24.6,,,,,,,,,,,,,,,,,,,,,,,36,26,26,,26,剛爆發,False
APH,Information Technology,Amphenol,2024-12-23,69.96,-2.42,9.04,5.51,4.41,0.667,39,25,39,34.8,,,,,,,,,,,,,,,,,,,,,,,37,26,26,,26,剛爆發,False
GEN,Information Technology,Gen Digital,2024-12-23,26.88,-10.37,1.08,11.71,3.53,0.667,65,41,34,51.6,,,,,,,,,,,,,,,,,,,,,,,38,26,26,,26,剛爆發,False
AKAM,Information Technology,Akamai Technologies,2024-12-23,96.97,3.14,-4.53,7.65,3.48,0.667,13,50,38,29.1,0.01,3.02,False,False,97.2,6.54,1.063,False,129.17,-24.93,2.53,3.31,12.0,8.0,1555541.0,1463575.0,1.5,724900.0,1475050.0,1431853.0,0.506,94.1,39,16,14,24.8,23,剛爆發,True
CRWD,Information Technology,CrowdStrike,2024-12-23,88.75,2.61,24.18,-7.36,3.02,0.667,18,9,51,21.9,14.94,7.74,False,True,85.13,12.07,1.276,False,99.58,-10.88,1.13,2.13,12.0,8.0,15148866.0,11870500.0,1.5,13381600.0,14092440.0,13189280.0,1.015,96.56,40,13,1,21.4,21,剛爆發,True
CDNS,Information Technology,Cadence Design Systems,2024-12-23,305.03,-0.58,11.27,-0.88,2.23,0.333,32,21,43,30.9,,,,,,,,,,,,,,,,,,,,,,,41,26,26,,26,剛爆發,False
IT,Information Technology,Gartner,2024-12-23,486.96,-5.98,-4.32,8.44,1.65,0.333,53,47,37,48.0,,,,,,,,,,,,,,,,,,,,,,,42,26,26,,26,剛爆發,False
INTU,Information Technology,Intuit,2024-12-23,628.48,-0.49,3.33,-2.54,-0.56,0.333,31,35,44,34.8,,,,,,,,,,,,,,,,,,,,,,,43,26,26,,26,剛爆發,False
PTC,Information Technology,PTC Inc.,2024-12-23,184.5,-7.78,1.27,1.56,-0.85,0.667,59,40,41,49.7,,,,,,,,,,,,,,,,,,,,,,,44,26,26,,26,剛爆發,False
MSFT,Information Technology,Microsoft,2024-12-23,425.48,1.67,0.79,-3.31,-1.04,0.667,21,42,46,32.3,,,,,,,,,,,,,,,,,,,,,,,45,26,26,,26,剛爆發,False
TEL,Information Technology,TE Connectivity,2024-12-23,142.25,-4.06,-3.71,-2.79,-3.34,0.0,45,46,45,45.3,,,,,,,,,,,,,,,,,,,,,,,46,26,26,,26,剛爆發,False
TXN,Information Technology,Texas Instruments,2024-12-23,182.1,-4.9,-7.99,-0.43,-3.44,0.0,51,55,42,50.4,,,,,,,,,,,,,,,,,,,,,,,47,26,26,,26,剛爆發,False
TER,Information Technology,Teradyne,2024-12-23,127.88,16.85,-4.42,-13.14,-3.46,0.333,5,49,53,27.8,14.24,11.82,False,True,114.6,9.05,1.21,False,162.04,-21.08,2.68,18.92,15.0,5.0,2826500.0,2335360.0,3.0,1640200.0,2935690.0,2841940.0,0.577,100.0,48,1,8,21.2,20,剛爆發,True
ADI,Information Technology,Analog Devices,2024-12-23,212.22,-0.06,-6.09,-4.16,-3.62,0.0,25,53,49,38.2,,,,,,,,,,,,,,,,,,,,,,,49,26,26,,26,剛爆發,False
HPQ,Information Technology,HP Inc.,2024-12-23,30.98,-5.28,-5.23,-3.38,-4.32,0.0,52,51,47,50.7,,,,,,,,,,,,,,,,,,,,,,,50,26,26,,26,剛爆發,False
NTAP,Information Technology,NetApp,2024-12-23,113.15,-4.63,-3.12,-8.44,-6.16,0.0,49,45,52,48.4,,,,,,,,,,,,,,,,,,,,,,,51,26,26,,26,剛爆發,False
ON,Information Technology,ON Semiconductor,2024-12-23,66.01,-7.19,-11.26,-3.71,-6.47,0.0,57,58,48,55.5,,,,,,,,,,,,,,,,,,,,,,,52,26,26,,26,剛爆發,False
ROP,Information Technology,Roper Technologies,2024-12-23,517.02,-7.51,-5.27,-6.8,-6.59,0.0,58,52,50,54.6,,,,,,,,,,,,,,,,,,,,,,,53,26,26,,26,剛爆發,False
SWKS,Information Technology,Skyworks Solutions,2024-12-23,84.75,3.74,-8.07,-14.19,-8.18,0.333,12,56,55,33.8,1.9,-0.4,False,True,83.65,6.44,0.981,False,111.99,-24.32,2.14,4.69,12.0,8.0,2408941.0,2455350.0,1.5,1332100.0,2588800.0,2484880.0,0.536,93.34,54,18,10,30.8,24,剛爆發,True
DELL,Information Technology,Dell Technologies,2024-12-23,114.19,-8.04,-2.06,-14.32,-9.69,0.0,60,44,56,54.4,,,,,,,,,,,,,,,,,,,,,,,55,26,26,,26,剛爆發,False
QCOM,Information Technology,Qualcomm,2024-12-23,152.25,-0.29,-7.09,-20.23,-11.96,0.0,27,54,62,42.1,,,,,,,,,,,,,,,,,,,,,,,56,26,26,,26,剛爆發,False
SNPS,Information Technology,Synopsys,2024-12-23,490.91,-12.1,-4.36,-17.5,-12.87,0.0,66,48,57,58.8,,,,,,,,,,,,,,,,,,,,,,,57,26,26,,26,剛爆發,False
NXPI,Information Technology,NXP Semiconductors,2024-12-23,208.03,-6.38,-12.33,-19.85,-14.6,0.0,55,59,60,57.2,,,,,,,,,,,,,,,,,,,,,,,58,26,26,,26,剛爆發,False
STX,Information Technology,Seagate Technology,2024-12-23,85.52,-13.12,-19.04,-14.17,-15.13,0.0,67,66,54,64.1,,,,,,,,,,,,,,,,,,,,,,,59,26,26,,26,剛爆發,False
KLAC,Information Technology,KLA Corporation,2024-12-23,63.77,-0.34,-17.36,-21.43,-15.14,0.0,28,63,64,45.7,,,,,,,,,,,,,,,,,,,,,,,60,26,26,,26,剛爆發,False
CDW,Information Technology,CDW Corporation,2024-12-23,171.31,-0.07,-22.12,-20.97,-16.03,0.0,26,67,63,45.7,,,,,,,,,,,,,,,,,,,,,,,61,26,26,,26,剛爆發,False
ADBE,Information Technology,Adobe Inc.,2024-12-23,446.48,-13.46,-13.39,-19.63,-16.53,0.0,68,61,59,64.1,,,,,,,,,,,,,,,,,,,,,,,62,26,26,,26,剛爆發,False
WDC,Information Technology,Western Digital,2024-12-23,45.67,-16.84,-12.56,-19.89,-17.29,0.0,72,60,61,66.2,,,,,,,,,,,,,,,,,,,,,,,63,26,26,,26,剛爆發,False
LRCX,Information Technology,Lam Research,2024-12-23,72.6,-0.34,-10.99,-30.65,-18.16,0.0,28,57,68,44.7,,,,,,,,,,,,,,,,,,,,,,,64,26,26,,26,剛爆發,False
FSLR,Information Technology,First Solar,2024-12-23,182.63,-8.35,-28.59,-19.0,-18.73,0.0,61,71,58,63.4,,,,,,,,,,,,,,,,,,,,,,,65,26,26,,26,剛爆發,False
