ticker,stock_name,supply_chain,as_of_date,chain_point,chain_z_point,chain_state,stock_point,stock_z_in_chain,chain_size,price_lag,early_flag
2408,南亞科,Memory / HBM,2026-09-15,22.18,-0.27,💰 Capital Leading,49.16,1.17,5,-1.44,
3189,景碩,Advanced Packaging,2026-09-15,32.4,0.21,🚀 Confirmed,92.2,1.68,8,-1.47,
2301,光寶科,Data Center Power / PSU,2026-09-15,20.78,-0.33,❄️ Weak,46.53,1.42,4,-1.75,
2395,研華,Robotics / Automation,2026-09-15,20.68,-0.34,💰 Capital Leading,62.53,1.47,4,-1.81,
2615,萬海,Shipping / Logistics,2026-09-15,16.82,-0.52,💰 Capital Leading,34.57,1.38,4,-1.9,
2395,研華,Cloud / Data Center / Cybersecurity,2026-09-15,22.54,-0.25,❄️ Weak,62.53,1.68,7,-1.93,
2360,致茂,EV / Auto Electronics,2026-09-15,9.6,-0.86,❄️ Weak,17.24,1.33,4,-2.19,
2360,致茂,Smart Grid / Transformer,2026-09-15,3.15,-1.16,💰 Capital Leading,17.24,1.27,4,-2.43,
3532,台勝科,Semiconductor Equipment & Materials,2026-09-15,24.38,-0.17,💰 Capital Leading,116.24,2.34,8,-2.51,
2059,川湖,AI Server / ODM,2026-09-15,34.08,0.28,⚠️ Price Leading,143.72,2.98,13,-2.7,
