Date,Code,Name,TradeVolume,TradeValue,OpeningPrice,HighestPrice,LowestPrice,ClosingPrice,Change,Transaction
2026-09-14,1218,泰山,880932,12572945,14.25,14.35,14.20,14.30,0.0500,301
2026-09-14,1219,福壽,284968,3212485,11.40,11.45,11.25,11.25,-0.1500,198
2026-09-14,1220,台榮,90889,976159,10.80,10.80,10.70,10.75,-0.1000,163
2026-09-14,1225,福懋油,122021,3000514,24.30,25.05,24.10,24.95,0.6500,119
2026-09-14,1227,佳格,471785,13329917,28.30,28.35,28.20,28.30,-0.1500,423
2026-09-14,1229,聯華,1516270,61229718,40.50,40.50,40.30,40.35,-0.3500,1881
2026-09-14,1231,聯華食,250436,20036024,80.40,80.40,79.80,80.00,-0.1000,460
2026-09-14,1232,大統益,128103,19754767,155.00,155.00,153.50,153.50,-2.5000,327
2026-09-14,1233,天仁,18015,504919,28.05,28.20,27.90,27.95,-0.2500,40
2026-09-14,1234,黑松,88661,2946505,33.30,33.40,33.15,33.15,-0.1500,124
2026-09-14,1235,興泰,11392,423624,37.60,37.60,37.00,37.10,-0.5000,80
2026-09-14,1236,宏亞,32684,838030,25.55,25.90,25.55,25.85,-0.2500,49
2026-09-14,1256,鮮活果汁-KY,13838,2381741,171.50,173.00,171.50,172.00,1.0000,181
2026-09-14,1301,台塑,23847845,1489165943,63.70,63.80,61.50,62.90,-1.7000,13634
2026-09-14,1303,南亞,54948757,12568462523,232.00,236.50,220.50,234.00,-0.5000,45338
2026-09-14,1304,台聚,2067764,25161243,12.40,12.40,12.05,12.25,-0.1000,912
2026-09-14,1305,華夏,1460709,17441963,12.15,12.15,11.85,11.90,-0.2500,729
2026-09-14,1307,三芳,370496,11204350,30.55,30.55,30.05,30.30,-0.2500,398
2026-09-14,1308,亞聚,1282420,18110897,14.35,14.35,14.05,14.15,-0.1500,517
2026-09-14,1309,台達化,2351381,32346664,14.20,14.20,13.60,13.75,-0.3000,1110
2026-09-14,1310,台苯,1330470,11460515,8.60,8.70,8.51,8.65,0.0200,903
2026-09-14,1312,國喬,9453345,135058400,14.10,14.55,14.05,14.45,0.1000,3224
2026-09-14,1312A,國喬特,,,,,,,0.0000,
2026-09-14,1313,聯成,1348275,15895111,12.00,12.00,11.65,11.75,-0.2000,829
2026-09-14,1314,中石化,15174574,123898762,8.15,8.27,8.06,8.22,0.1000,3498
2026-09-14,1315,達新,9317,615634,65.90,66.30,65.80,66.30,0.0000,45
2026-09-14,1316,上曜,1078023,11468591,10.70,10.80,10.55,10.70,0.0000,474
2026-09-14,1319,東陽,714900,55893372,78.30,78.60,77.70,78.30,-0.7000,734
2026-09-14,1321,大洋,43020,1377748,31.80,32.30,31.75,32.30,0.3000,34
2026-09-14,1323,永裕,106464,2310761,21.85,21.90,21.45,21.70,0.0500,100
2026-09-14,1324,地球,15154,152147,10.05,10.10,9.97,10.05,0.0000,27
2026-09-14,1325,恆大,101358,2581519,25.55,25.65,25.30,25.50,-0.0500,107
2026-09-14,1326,台化,27922318,1884480420,70.50,70.50,66.20,67.60,-2.6000,16358
2026-09-14,1337,再生-KY,491099,2178972,4.51,4.51,4.39,4.48,-0.0100,710
2026-09-14,1338,廣華-KY,47137,683052,14.45,14.60,14.30,14.60,0.2000,72
2026-09-14,1339,昭輝,31601,1344931,42.60,42.80,42.40,42.45,-0.5000,58
2026-09-14,1340,勝悅-KY,55079,284970,5.19,5.20,5.15,5.16,-0.0600,82
2026-09-14,1341,富林-KY,75,4517,,,,,0.0000,5
2026-09-14,1342,八貫,98443,9790867,99.10,101.00,98.40,99.80,0.5000,149
2026-09-14,1402,遠東新,8417098,236849107,28.40,28.45,28.05,28.10,-0.5500,3768
2026-09-14,1409,新纖,9954614,241316806,24.20,24.65,23.90,24.35,-0.1000,4554
2026-09-14,1410,南染,101570,2465057,24.40,24.65,24.05,24.20,-0.2000,87
2026-09-14,1413,宏洲,13521,125031,9.28,9.28,9.14,9.20,-0.0800,12
2026-09-14,1414,東和,423587,7360562,17.50,17.60,17.25,17.60,0.3000,271
2026-09-14,1416,廣豐,239221,2686343,11.20,11.30,11.15,11.25,-0.0500,166
2026-09-14,1417,嘉裕,93662,755708,8.14,8.14,8.03,8.08,0.0000,89
2026-09-14,1418,東華,17866,311291,17.50,17.50,17.25,17.40,-0.1000,23
2026-09-14,1419,新紡,88431,5825751,66.20,66.50,65.20,66.50,-0.6000,136
2026-09-14,1423,利華,4002,137719,34.10,34.80,34.10,34.80,-0.0500,6
2026-09-14,1432,大魯閣,64471,966295,15.05,15.05,14.95,14.95,-0.0500,187
2026-09-14,1434,福懋,1288759,22668747,17.70,17.80,17.45,17.65,-0.1500,816
2026-09-14,1435,中福,8033,178537,22.10,22.40,22.10,22.35,-0.3000,24
2026-09-14,1436,華友聯,139259,5048513,36.60,36.60,36.00,36.45,-0.1500,187
2026-09-14,1437,勤益控,110491,3532093,31.85,32.10,31.80,32.05,0.2000,117
2026-09-14,1438,三地開發,12479,263724,21.05,21.35,21.05,21.35,0.0000,39
2026-09-14,1439,雋揚,10248,293197,28.65,28.90,28.40,28.90,-0.4000,25
2026-09-14,1440,南紡,908353,12046499,13.30,13.35,13.20,13.25,-0.1500,418
2026-09-14,1441,大東,29347,253563,8.68,8.75,8.58,8.75,0.0600,85
2026-09-14,1442,名軒,110905,3311009,29.80,30.00,29.65,29.85,-0.3000,146
2026-09-14,1443,立益物流,25260,577891,23.00,23.40,22.50,23.30,-0.2000,32
2026-09-14,1444,力麗,788614,5310428,6.76,6.76,6.70,6.73,-0.0300,428
2026-09-14,1445,大宇,15077,155685,10.55,10.65,10.20,10.20,-0.1000,16
2026-09-14,1446,宏和,46059,612902,13.25,13.45,13.25,13.35,0.0500,29
2026-09-14,1447,力鵬,904376,5783746,6.49,6.49,6.25,6.43,-0.0600,430
2026-09-14,1449,佳和,185305,2267710,12.20,12.35,12.10,12.30,0.1000,131
2026-09-14,1451,年興,96981,1642873,16.95,17.05,16.90,17.05,0.0500,120
2026-09-14,1452,宏益,9061,100066,11.00,11.20,11.00,11.10,-0.1000,31
2026-09-14,1453,大將,14747,161300,10.90,10.95,10.90,10.90,-0.0500,37
2026-09-14,1454,台富,7001,87310,12.50,12.50,12.45,12.45,-0.0500,21
2026-09-14,1455,集盛,449168,4380815,9.81,9.82,9.70,9.70,-0.1400,277
2026-09-14,1456,怡華,140028,1989098,14.00,14.55,13.90,14.30,-0.0500,100
2026-09-14,1457,宜進,153986,2221802,14.50,14.50,14.35,14.45,-0.0500,53
2026-09-14,1459,聯發,38356,593907,15.60,15.60,15.25,15.25,-0.2500,34
2026-09-14,1460,宏遠,289122,1853775,6.49,6.49,6.39,6.42,-0.0500,123
2026-09-14,1463,強盛新,167015,2860505,16.95,17.45,16.90,17.05,-0.1500,69
2026-09-14,1464,得力,220313,2193049,9.98,9.98,9.94,9.95,-0.0400,221
2026-09-14,1465,偉全,78804,933029,11.90,11.95,11.75,11.90,0.0000,66
2026-09-14,1466,聚隆,174021,2573877,14.80,14.90,14.65,14.85,0.0500,102
2026-09-14,1467,南緯,84741,673175,7.96,8.00,7.92,7.95,-0.0100,81
2026-09-14,1468,昶和,73000,942950,13.00,13.25,12.70,13.25,0.1000,50
2026-09-14,1470,大統新創,3025,72048,23.85,23.85,23.80,23.80,-0.1500,5
2026-09-14,1471,首利,139326,1314994,9.50,9.59,9.35,9.50,0.0200,98
2026-09-14,1472,三洋實業,995,88560,,,,,0.0000,7
2026-09-14,1473,台南,33401,659577,19.70,19.90,19.70,19.75,-0.1500,37
2026-09-14,1474,弘裕,41000,404679,9.90,9.91,9.81,9.88,-0.1200,35
2026-09-14,1475,業旺,30050,778040,26.05,26.05,25.80,26.05,0.0000,18
2026-09-14,1476,儒鴻,783272,224885198,291.00,291.00,285.00,288.00,-0.5000,1367
2026-09-14,1477,聚陽,683737,132633229,195.00,195.50,193.00,194.50,-2.0000,919
2026-09-14,1503,士電,2304098,458442944,201.00,205.00,197.00,197.00,-5.0000,3161
2026-09-14,1504,東元,8281276,586508383,70.40,72.30,69.80,70.30,0.8000,5605
2026-09-14,1506,正道,293717,2883172,9.90,9.90,9.73,9.85,-0.0700,132
2026-09-14,1512,瑞利,46005,283810,6.19,6.27,6.08,6.11,-0.0800,31
2026-09-14,1513,中興電,1280629,210175958,164.00,165.50,163.50,163.50,-1.5000,1744
2026-09-14,1514,亞力,932667,93575330,100.00,101.50,99.60,100.00,-0.5000,1272
2026-09-14,1515,力山,880449,26453967,30.45,30.85,29.80,29.85,-1.0500,799
2026-09-14,1516,川飛,1316371,16609466,13.90,14.15,13.90,14.00,0.0500,42
2026-09-14,1517,利奇,256199,2677104,10.55,10.55,10.30,10.50,0.0500,135
2026-09-14,1519,華城,1792604,1268262116,708.00,725.00,697.00,697.00,-15.0000,5358
2026-09-14,1521,大億,31013,756117,24.70,24.70,24.30,24.45,-0.4000,29
2026-09-14,1522,堤維西,571863,14352240,25.40,25.40,25.00,25.10,-0.4000,494
2026-09-14,1522A,堤維西甲特,9000,458200,50.90,51.00,50.90,50.90,-0.1000,3
2026-09-14,1524,耿鼎,141463,3669783,25.95,26.20,25.70,25.85,-0.2000,142
2026-09-14,1525,江申,4200,270998,64.50,64.60,64.50,64.50,-0.4000,11
2026-09-14,1526,日馳,129719,1950393,15.40,15.40,14.95,15.00,-0.1500,113
2026-09-14,1527,鑽全,132283,4256257,32.40,32.40,32.10,32.30,-0.1500,144
2026-09-14,1528,恩德,15628482,355295373,21.55,23.30,21.40,23.30,2.1000,7439
2026-09-14,1529,樂事綠能,195202,3064290,15.70,15.85,15.55,15.70,-0.1500,161
2026-09-14,1530,亞崴,17749,485934,27.35,27.45,27.30,27.35,-0.1000,44
2026-09-14,1531,高林股,87259,1010327,11.65,11.75,11.50,11.55,-0.1000,117
2026-09-14,1532,勤美,219795,4965780,22.60,22.75,22.45,22.55,-0.0500,134
2026-09-14,1533,車王電,171581,5159861,30.40,30.40,30.00,30.30,-0.3500,123
2026-09-14,1535,中宇,79608,3565669,45.00,45.00,44.60,44.65,-0.4000,101
2026-09-14,1536,和大,740053,34753692,47.15,47.40,46.70,46.85,-0.5000,756
2026-09-14,1537,廣隆,76601,8777850,115.00,115.00,114.00,115.00,0.5000,140
2026-09-14,1538,正峰,91,809,,,,,0.0000,2
2026-09-14,1539,巨庭,20118,312448,15.50,15.70,15.45,15.65,0.1500,18
2026-09-14,1540,喬福,132834,2545156,19.30,19.30,19.05,19.20,-0.1000,288
2026-09-14,1541,錩泰,17000,350950,20.65,20.90,20.55,20.65,-0.4500,15
2026-09-14,1558,伸興,118918,12774879,108.50,108.50,107.00,107.50,-1.0000,126
2026-09-14,1560,中砂,2027263,1530277596,775.00,776.00,740.00,753.00,-37.0000,6929
2026-09-14,1563,巧新,398591,29706233,75.40,75.40,73.60,74.80,-1.2000,560
2026-09-14,1568,倉佑,215433,6202652,28.15,29.10,27.90,28.95,0.7500,179
2026-09-14,1582,信錦,320042,22235471,70.30,70.30,68.90,70.00,-0.1000,470
2026-09-14,1583,程泰,5323,250946,47.15,47.20,47.10,47.20,-0.7000,15
2026-09-14,1587,吉茂,183592,4317505,23.65,23.90,23.30,23.50,-0.1000,145
2026-09-14,1590,亞德客-KY,455226,575392395,1255.00,1275.00,1250.00,1270.00,-15.0000,903
2026-09-14,1597,直得,1715043,239416231,144.50,144.50,137.50,138.00,-9.0000,2578
2026-09-14,1598,岱宇,102753,2087720,20.50,20.65,20.20,20.40,-0.1000,141
2026-09-14,1603,華電,120122,3589237,30.00,30.10,29.70,30.10,0.1000,103
2026-09-14,1604,聲寶,116412,2720846,23.40,23.45,23.35,23.40,-0.0500,127
2026-09-14,1605,華新,15139205,555741559,37.00,37.20,36.30,37.00,-0.4000,7091
2026-09-14,1608,華榮,1335613,47974539,36.20,36.20,35.65,36.00,-0.2000,1058
2026-09-14,1609,大亞,1877979,70310213,37.55,37.70,37.30,37.30,-0.5500,1536
2026-09-14,1611,中電,370381,4237031,11.55,11.55,11.40,11.45,-0.1000,468
2026-09-14,1612,宏泰,218031,7568400,34.60,34.85,34.55,34.70,-0.1500,180
2026-09-14,1614,三洋電,75173,2330510,31.00,31.00,30.90,31.00,-0.1000,423
2026-09-14,1615,大山,96684,4187218,43.50,43.50,43.05,43.35,-0.3500,104
2026-09-14,1616,億泰,195194,3617166,19.05,19.10,18.40,18.40,-0.4000,185
2026-09-14,1617,榮星,154051,2713884,17.55,17.90,17.30,17.65,0.1500,141
2026-09-14,1618,合機,222069,8605754,38.80,38.95,38.60,38.70,-0.1000,277
2026-09-14,1623,大東電,44662,9120794,204.00,205.50,203.00,203.00,-2.5000,1203
2026-09-14,1626,艾美特-KY,22911,220149,9.65,9.67,9.54,9.66,0.0100,35
2026-09-14,1702,南僑,107223,3451120,32.20,32.40,32.10,32.40,0.2000,167
2026-09-14,1707,葡萄王,827212,72661024,89.00,89.00,87.00,87.10,-1.9000,1412
2026-09-14,1708,東鹼,1115778,53561338,48.80,48.80,47.75,47.95,-0.5500,1104
2026-09-14,1709,和益,10314662,370409647,36.20,36.70,35.30,36.05,-0.1500,7796
2026-09-14,1710,東聯,4907476,77977554,16.10,16.10,15.55,16.05,0.0500,1480
2026-09-14,1711,永光,2550921,95857388,37.95,38.15,37.05,37.95,-0.5000,1714
2026-09-14,1712,興農,657882,26248960,40.10,40.75,39.65,39.90,-0.3500,618
2026-09-14,1713,國化,813708,34752283,42.40,43.10,42.15,42.50,-0.0500,255
2026-09-14,1714,和桐,13245531,196865845,14.70,15.15,14.65,14.95,-0.4000,4492
2026-09-14,1717,長興,8551098,591285092,70.40,70.40,68.20,69.20,-1.7000,7211
2026-09-14,1718,中纖,10779539,112465733,10.35,10.65,10.20,10.55,0.1500,3067
2026-09-14,1720,生達,108454,6057997,55.90,56.00,55.70,55.90,-0.1000,154
2026-09-14,1721,國慶科技,510534,11123959,22.40,22.40,21.55,22.10,-0.3000,741
2026-09-14,1722,台肥,3543050,150525022,42.85,42.85,42.30,42.40,-0.8500,2731
2026-09-14,1723,中碳,504494,40883361,81.70,81.90,80.20,81.90,0.2000,507
2026-09-14,1725,元禎,23360,765821,32.80,33.00,32.40,33.00,0.1000,40
2026-09-14,1726,永記,17502,1340051,76.70,76.70,76.40,76.60,-0.3000,23
2026-09-14,1727,中華化,1593169,140027408,89.00,89.70,86.20,88.20,-1.4000,1836
2026-09-14,1730,花仙子,21404,1100337,51.20,51.50,51.20,51.30,-0.1000,52
2026-09-14,1731,美吾華,48207,1007630,21.00,21.05,20.80,20.90,0.1000,42
2026-09-14,1732,毛寶,52211,1344039,25.80,25.95,25.70,25.95,-0.0500,49
2026-09-14,1733,五鼎,77726,2358001,30.70,30.70,30.20,30.35,-0.4500,128
2026-09-14,1734,杏輝,156837,4871139,30.95,31.20,30.90,31.15,-0.0500,173
2026-09-14,1735,日勝化,57524,1137970,19.75,19.95,19.70,19.70,-0.2500,96
2026-09-14,1736,喬山,649937,81948141,130.00,130.00,124.00,124.00,-4.5000,1370
2026-09-14,1737,臺鹽,385383,11689981,30.55,30.55,30.25,30.45,-0.1500,320
2026-09-14,1752,南光,27777,870501,31.35,31.45,31.20,31.30,-0.0500,37
2026-09-14,1760,寶齡富錦,93816,5053254,54.20,54.30,53.40,53.90,-0.2000,102
2026-09-14,1762,中化生,51356,1705207,33.30,33.50,32.95,33.50,-0.2000,134
2026-09-14,1773,勝一,471819,73827220,158.00,158.00,155.00,156.50,-2.5000,1012
2026-09-14,1776,展宇,18575,324907,17.30,17.60,17.30,17.55,-0.0500,17
2026-09-14,1783,和康生,99594,3626044,36.45,36.55,36.30,36.40,0.0000,87
2026-09-14,1786,科妍,87252,3747726,42.50,43.75,42.30,43.55,0.2500,118
2026-09-14,1789,神隆,525386,9498748,18.15,18.15,18.00,18.00,-0.3000,312
2026-09-14,1795,美時,542369,93858194,173.00,175.00,170.50,173.50,0.0000,1053
2026-09-14,1802,台玻,11772428,674313891,57.70,58.40,56.40,57.80,-0.4000,7660
2026-09-14,1805,寶徠,12371,124910,10.10,10.10,10.10,10.10,0.0000,15
2026-09-14,1806,冠軍,54370,434715,8.00,8.04,7.95,7.98,-0.0500,92
2026-09-14,1808,潤隆,1588085,53325006,34.05,34.30,33.10,33.20,-1.2500,1582
2026-09-14,1809,中釉,924772,34270615,37.40,38.10,36.25,37.00,-0.4500,937
2026-09-14,1810,和成,2063129,49471919,24.00,24.40,23.75,23.80,0.2500,1284
2026-09-14,1817,凱撒衛,25240,1017327,40.25,40.45,40.15,40.30,-0.1500,46
2026-09-14,1903,士紙,76857,3619270,47.00,47.50,46.75,47.50,0.1000,159
2026-09-14,1904,正隆,1227068,30313306,24.80,24.95,24.45,24.80,0.0000,1024
2026-09-14,1905,華紙,1139329,14997029,13.15,13.25,13.10,13.15,-0.0500,502
2026-09-14,1906,寶隆,32014,349968,10.90,11.00,10.85,10.90,-0.1000,35
2026-09-14,1907,永豐餘,697691,20102592,28.70,29.05,28.60,29.00,-0.0500,696
2026-09-14,1909,榮成,1736881,17841484,10.30,10.35,10.20,10.25,-0.2000,627
2026-09-14,2002,中鋼,24252702,456443830,18.90,18.95,18.75,18.80,-0.1000,8261
2026-09-14,2002A,中鋼特,11234,418083,37.20,37.25,37.20,37.20,0.1000,15
2026-09-14,2006,東和鋼鐵,785685,64424045,81.70,82.60,81.30,82.10,-0.4000,1400
2026-09-14,2007,燁興,125472,849392,6.79,6.84,6.74,6.76,-0.0500,71
2026-09-14,2008,高興昌,5673,173097,30.55,30.55,30.50,30.50,-0.0500,11
2026-09-14,2009,第一銅,1480461,56891572,38.75,38.85,38.05,38.50,-0.5000,1165
2026-09-14,2010,春源,812456,17713680,22.00,22.00,21.70,21.80,-0.2500,512
2026-09-14,2012,春雨,56557,792690,14.10,14.15,13.90,13.95,-0.1500,86
2026-09-14,2013,中鋼構,57504,2389185,42.00,42.05,41.35,41.50,0.0500,67
2026-09-14,2014,中鴻,2313645,38117358,16.55,16.60,16.40,16.50,-0.1500,1012
2026-09-14,2015,豐興,112337,7209007,64.00,64.60,63.80,64.60,0.2000,200
2026-09-14,2017,官田鋼,318103,2759983,8.75,8.76,8.61,8.67,-0.1000,198
2026-09-14,2020,美亞,204203,4380691,21.60,21.60,21.35,21.35,-0.2500,150
2026-09-14,2022,聚亨,247429,1788342,7.29,7.34,7.19,7.28,-0.0200,218
2026-09-14,2023,燁輝,454384,6280051,13.80,13.90,13.80,13.85,-0.0500,256
2026-09-14,2024,志聯,3709,48200,13.15,13.15,13.05,13.05,0.0000,23
2026-09-14,2025,千興,246020,2997155,12.30,12.30,12.10,12.30,0.0000,152
2026-09-14,2027,大成鋼,9155087,420612892,46.50,46.55,45.70,45.75,-0.7500,4821
2026-09-14,2028,威致,61710,964059,15.70,15.70,15.55,15.65,-0.0500,48
2026-09-14,2029,盛餘,234764,4907211,21.00,21.00,20.80,20.85,-0.2500,343
2026-09-14,2030,彰源,1149509,26858063,23.50,23.60,23.20,23.20,-0.3000,899
2026-09-14,2031,新光鋼,503244,21836868,43.95,43.95,43.20,43.55,-0.4000,451
2026-09-14,2032,新鋼,265487,4424690,17.00,17.00,16.55,16.65,-0.3500,152
2026-09-14,2033,佳大,1949742,53837206,28.15,29.90,26.00,26.65,-1.7500,1715
2026-09-14,2034,允強,496105,10017313,20.50,20.50,20.05,20.30,0.0500,308
2026-09-14,2038,海光,134724,1608780,12.00,12.10,11.85,11.95,-0.1500,146
2026-09-14,2049,上銀,9175490,3013355679,349.50,350.00,323.50,323.50,-35.5000,13109
2026-09-14,2059,川湖,240070,2864664215,11900.00,12025.00,11785.00,11990.00,-90.0000,6106
2026-09-14,2062,橋椿,188406,3408947,18.10,18.15,18.00,18.15,0.0500,125
2026-09-14,2069,運錩,2163882,51828365,24.65,24.65,23.45,23.90,-0.7500,1250
2026-09-14,2072,世紀風電,184759,23671122,127.00,129.50,126.50,128.00,1.0000,274
2026-09-14,2101,南港,1374391,41346061,30.25,30.30,29.85,30.15,-0.1000,940
2026-09-14,2102,泰豐,68398,1218511,17.95,17.95,17.75,17.90,-0.0500,95
2026-09-14,2103,台橡,2689775,68235935,25.70,25.75,25.15,25.45,-0.3000,1321
2026-09-14,2104,國際中橡,2230057,23065481,10.45,10.45,10.25,10.30,-0.2000,843
2026-09-14,2105,正新,3420958,103214390,30.30,30.40,30.05,30.15,-0.2500,2159
2026-09-14,2106,建大,655761,10880116,16.65,16.65,16.50,16.55,-0.1500,586
2026-09-14,2107,厚生,141169,3769261,26.55,26.90,26.55,26.60,-0.1500,151
2026-09-14,2108,南帝,1293598,36049704,28.35,28.35,27.30,27.90,-1.2000,995
2026-09-14,2109,華豐,64116,946926,14.70,14.85,14.70,14.75,0.0500,76
2026-09-14,2114,鑫永銓,17371,1548080,89.20,89.20,88.80,88.80,-0.4000,31
2026-09-14,2115,六暉-KY,55295,1314372,23.65,23.95,23.65,23.80,0.0500,35
2026-09-14,2201,裕隆,4054465,122079025,30.00,30.45,29.85,30.40,0.4000,1524
2026-09-14,2204,中華,313186,16452520,52.60,52.70,52.30,52.60,-0.2000,477
2026-09-14,2206,三陽工業,551925,34749459,62.50,63.30,62.50,63.10,0.0000,511
2026-09-14,2207,和泰車,197076,105388326,527.00,539.00,525.00,538.00,8.0000,619
2026-09-14,2208,台船,1964179,37464480,19.25,19.25,19.00,19.10,0.0000,809
2026-09-14,2211,長榮鋼,2562849,206708623,82.70,82.70,80.10,80.60,-2.1000,2295
2026-09-14,2227,裕日車,40703,1897133,46.85,46.85,46.25,46.55,-0.5500,72
2026-09-14,2228,劍麟,46355,3481513,74.70,75.30,74.70,74.90,0.2000,47
2026-09-14,2231,為升,84667,7567446,89.40,90.10,88.50,89.70,0.4000,111
2026-09-14,2233,宇隆,668082,104459699,160.00,160.00,154.00,157.00,-3.5000,831
2026-09-14,2236,百達-KY,333543,39797461,122.50,122.50,117.50,120.00,-3.0000,231
2026-09-14,2237,華德動能-創,103415,2786690,27.20,27.20,26.80,26.80,-0.4000,79
2026-09-14,2239,英利-KY,20020,386578,19.50,19.50,19.10,19.35,0.1000,20
2026-09-14,2241,艾姆勒,259621,8659218,33.20,33.85,32.85,33.45,-0.4500,214
2026-09-14,2243,宏旭-KY,414525,20006441,50.00,50.00,47.60,47.60,-2.4000,943
2026-09-14,2247,汎德永業,17055,3898655,227.00,229.50,227.00,229.50,-0.5000,50
2026-09-14,2248,華勝-KY,22928,1356065,59.00,59.50,58.90,59.20,-0.1000,26
2026-09-14,2250,IKKA-KY,60534,3350992,55.20,56.20,55.00,55.00,-0.8000,74
2026-09-14,2254,巨鎧精密-創,1166200,80415378,65.80,70.80,65.80,70.80,5.0000,582
2026-09-14,2258,鴻華先進-創,299052,8994059,29.95,30.50,29.85,30.10,-0.4500,235
2026-09-14,2301,光寶科,12338615,3430075320,273.50,281.50,272.00,277.50,0.5000,12571
2026-09-14,2302,麗正,2504971,105380301,40.65,42.95,40.10,41.60,0.6000,2012
2026-09-14,2303,聯電,132513207,18527866324,136.50,143.50,135.00,142.50,2.0000,77496
2026-09-14,2305,全友,33465049,1453264761,40.45,45.15,39.50,45.15,4.1000,18636
2026-09-14,2308,台達電,9470308,15227775207,1560.00,1630.00,1560.00,1620.00,0.0000,42482
2026-09-14,2312,金寶,8796329,271389561,30.40,31.65,30.00,30.85,0.4000,4430
2026-09-14,2313,華通,13242484,2888925103,215.50,222.00,213.00,221.00,-0.5000,14595
2026-09-14,2314,台揚,203391,2291666,10.50,11.50,10.50,11.35,0.8500,181
2026-09-14,2316,楠梓電,1087025,168612604,156.50,157.50,152.50,155.00,-3.0000,1131
2026-09-14,2317,鴻海,25260973,6232907117,244.50,249.50,243.50,248.50,0.5000,22323
2026-09-14,2323,中環,3634402,38478500,10.65,10.70,10.50,10.50,-0.2000,1319
2026-09-14,2324,仁寶,39727054,1502933265,37.50,38.35,37.30,37.90,0.1000,18814
2026-09-14,2327,國巨*,22504178,12054481947,525.00,550.00,520.00,545.00,1.0000,39241
2026-09-14,2328,廣宇,1172502,53428341,45.45,46.25,45.05,45.40,-0.6000,1015
2026-09-14,2329,華泰,1594756,66482512,41.25,42.40,40.90,41.75,0.1500,1313
2026-09-14,2330,台積電,21520958,51353895701,2385.00,2395.00,2380.00,2380.00,-30.0000,189734
2026-09-14,2331,精英,676819,12616754,18.50,18.85,18.40,18.70,0.0000,466
2026-09-14,2332,友訊,6382308,120362450,18.80,19.10,18.65,18.90,-0.1000,2671
2026-09-14,2337,旺宏,22286124,2587711594,116.50,117.50,114.50,116.00,-3.0000,18670
2026-09-14,2338,光罩,55395670,2758637747,46.10,52.40,45.40,48.00,0.2500,46699
2026-09-14,2340,台亞,3265244,104954867,31.10,33.20,30.80,32.05,0.4000,2490
2026-09-14,2342,茂矽,2550774,99867982,37.05,40.15,36.80,39.70,2.0000,2047
2026-09-14,2344,華邦電,123411883,20014771042,166.50,167.50,160.00,160.00,-11.5000,126936
2026-09-14,2345,智邦,3068576,5745651240,1840.00,1895.00,1830.00,1875.00,-10.0000,10637
2026-09-14,2347,聯強,1958179,175500110,89.40,90.20,88.60,89.60,0.6000,2461
2026-09-14,2348,海悅,278257,19469979,70.00,70.70,69.10,70.50,0.2000,367
2026-09-14,2348A,海悅甲特,7022,270646,38.50,38.55,38.50,38.55,0.1000,6
2026-09-14,2349,錸德,1259919,12923026,10.35,10.40,10.10,10.20,-0.1000,576
2026-09-14,2351,順德,13791973,3414654338,234.00,257.00,228.50,257.00,23.0000,15219
2026-09-14,2352,佳世達,4629908,133112881,28.60,29.05,28.20,28.75,0.0500,2698
2026-09-14,2353,宏碁,11658204,365304626,31.00,31.55,30.95,31.40,0.3000,5745
2026-09-14,2354,鴻準,8630064,555813110,64.70,64.90,63.30,64.70,-1.0000,9920
2026-09-14,2355,敬鵬,945997,38896820,41.45,41.50,40.85,40.85,-0.6500,1110
2026-09-14,2356,英業達,8218311,506348080,61.00,62.30,61.00,61.70,-0.3000,5776
2026-09-14,2357,華碩,2899208,2685496142,900.00,936.00,900.00,934.00,10.0000,4678
2026-09-14,2359,所羅門,1404871,177996854,127.00,128.50,125.00,126.50,-1.5000,2043
2026-09-14,2360,致茂,1183735,2516095450,2105.00,2180.00,2080.00,2140.00,-20.0000,3264
2026-09-14,2362,藍天,546153,25552060,46.50,47.25,46.40,46.65,-0.5000,607
2026-09-14,2363,矽統,3662831,188601159,50.00,52.30,49.70,51.40,0.7000,2767
2026-09-14,2364,倫飛,299388,19163155,62.60,65.10,61.60,64.60,2.6000,365
2026-09-14,2365,昆盈,429993,11976322,27.70,28.10,27.55,27.80,-0.2500,486
2026-09-14,2367,燿華,2848739,114236342,40.10,40.60,39.70,39.90,-0.8000,2615
2026-09-14,2368,金像電,4733419,4770204593,985.00,1035.00,978.00,1020.00,-10.0000,9725
2026-09-14,2369,菱生,2074841,60521447,29.20,29.60,28.75,29.20,-0.3000,1548
2026-09-14,2371,大同,8675389,241971398,27.70,28.20,27.60,27.65,0.2000,4014
2026-09-14,2373,震旦行,25324,1335842,52.80,53.00,52.60,52.90,0.0000,45
2026-09-14,2374,佳能,1434174,95429277,67.00,67.20,65.90,66.60,-0.7000,1982
2026-09-14,2375,凱美,1883815,223038035,116.00,123.00,114.50,119.50,1.0000,1929
2026-09-14,2376,技嘉,2974248,1026401542,346.00,348.50,343.00,344.00,-5.0000,3734
2026-09-14,2377,微星,7169742,1076340620,148.00,152.50,148.00,150.50,1.5000,5473
2026-09-14,2379,瑞昱,2719038,1943011025,690.00,732.00,686.00,713.00,9.0000,5139
2026-09-14,2380,虹光,111105,1876462,16.95,17.10,16.70,17.00,0.1000,481
2026-09-14,2382,廣達,8031414,2666230832,330.00,334.00,328.50,332.50,-4.0000,8336
